# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA	COUNTERPART	SOURCE	TOKENS	COGID	OLDCOG	SEGMENTS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES
31996	Tibetan_Lhasa	NIT	oma	nit	OLD	o m a	190	190	o m a	7 4 7	XBZ	UMA	4	4.U.V 4.M.C 4.A.V	1.5 1.75 0.8	1
32143	Tibetan_Xiahe	NIT	ʂomo	nit	OLD	ʂ o m o	190	190	ʂ o m o	3 7 4 7	AXBZ	SUMU	5	5.S.C 5.U.V 5.M.C 5.U.V	2.0 1.5 1.75 0.8	0
34288	Tibetan_Alike	NIT	ʂomaŋ	nit	OLD	ʂ o m a ŋ	190	190	ʂ o m a ŋ	3 7 4 7 4	AXBYN	SUMAN	2	2.S.C 2.U.V 2.M.C 2.A.V 2.N.c	2.0 1.5 1.75 1.3 0.8	0
#
27383	rGyalrong_Maerkang	NOSE	təʃnɑ	nose	OLD	t ə ʃ n ɑ	2090	2090	t ə ʃ n ɑ	1 7 3 4 7	AXBCZ	TESNA	1	1.T.C 1.E.V 1.S.C 1.N.C 1.A.V	2.0 1.5 1.75 1.5 0.8	0
27672	Tibetan_Lhasa	NOSE	nəku	nose	OLD	n ə k u	2090	2090	n ə k u	4 7 1 7	AXBZ	NEKY	4	4.N.C 4.E.V 4.K.C 4.Y.V	2.0 1.5 1.75 0.8	0
29295	Tibetan_Batang	NOSE	a	nose	OLD	a	2090	2090	a	7	X	A	3	3.A.V	1.5	1
34092	Tibetan_Alike	NOSE	ræ	nose	OLD	r æ	2090	2090	r æ	5 7	AX	RE	2	2.R.C 2.E.V	2.0 1.5	1
34714	Tibetan_Xiahe	NOSE	hnaʁoŋ	nose	OLD	h n a ʁ o ŋ	2090	2090	h n a ʁ o ŋ	3 4 7 5 7 4	ACXBYN	HNARUN	5	5.H.C 5.N.C 5.A.V 5.R.C 5.U.V 5.N.c	2.0 1.5 1.5 1.75 1.3 0.8	0
#
28054	rGyalrong_Maerkang	OLD (AGED)	kəmo	old / elderly	OLD	k ə m o	1000	1000	k ə m o	1 7 4 7	AXBZ	KEMU	1	1.K.C 1.E.V 1.M.C 1.U.V	2.0 1.5 1.75 0.8	0
28412	Tibetan_Lhasa	OLD (AGED)	kpa	old / elderly	OLD	k p a	583	583	k p a	1 1 7	ACZ	KPA	4	4.K.C 4.P.C 4.A.V	2.0 1.5 0.8	0
30030	Tibetan_Batang	OLD (AGED)	gɛpo	old / elderly	OLD	g ɛ p o	583	583	g ɛ p o	1 7 1 7	AXBZ	KEPU	3	3.K.C 3.E.V 3.P.C 3.U.V	2.0 1.5 1.75 0.8	0
33697	Tibetan_Xiahe	OLD (AGED)	lolon	old / elderly	OLD	l o l o n	2707	2707	l o l o n	5 7 5 7 4	AXBYN	LULUN	5	5.L.C 5.U.V 5.L.C 5.U.V 5.N.c	2.0 1.5 1.75 1.3 0.8	0
34784	Tibetan_Alike	OLD (AGED)	rgi	old / elderly	OLD	r g i	583	583	r g i	5 1 7	ACZ	RKI	2	2.R.C 2.K.C 2.I.V	2.0 1.5 0.8	0
#
27912	rGyalrong_Maerkang	ONE	kətᴇk	one	OLD	k ə t ᴇ k	302	302	k ə t ᴇ k	1 7 1 7 1	AXBYN	KETEK	1	1.K.C 1.E.V 1.T.C 1.E.V 1.K.c	2.0 1.5 1.75 1.3 0.8	0
28207	Tibetan_Lhasa	ONE	i	one	OLD	i	302	302	i	7	X	I	4	4.I.V	1.5	1
29851	Tibetan_Batang	ONE	iʔ	one	OLD	i ʔ	302	302	i ʔ	7 1	XN	IH	3	3.I.V 3.H.c	1.5 0.8	0
30057	Tibetan_Alike	ONE	ɣək	one	OLD	ɣ ə k	302	302	ɣ ə k	3 7 1	AXN	GEK	2	2.G.C 2.E.V 2.K.c	2.0 1.5 0.8	0
32443	Tibetan_Xiahe	ONE	həχ	one	OLD	h ə χ	302	302	h ə χ	3 7 3	AXN	HEG	5	5.H.C 5.E.V 5.G.c	2.0 1.5 0.8	0
#
27389	Tibetan_Lhasa	OTTER	am	otter	OLD	a m	1290	1290	a m	7 4	XN	AM	4	4.A.V 4.M.c	1.5 0.8	0
27552	rGyalrong_Maerkang	OTTER	əsrɑm	otter	OLD	ə s r ɑ m	1290	1290	ə s r ɑ m	7 3 5 7 4	XBCYN	ESRAM	1	1.E.V 1.S.C 1.R.C 1.A.V 1.M.c	1.5 1.75 1.5 1.3 0.8	0
33222	Tibetan_Batang	OTTER	s	otter	OLD	s	1290	1290	s	3	A	S	3	3.S.C	2.0	0
34254	Tibetan_Alike	OTTER	ʂam	otter	OLD	ʂ a m	1290	1290	ʂ a m	3 7 4	AXN	SAM	2	2.S.C 2.A.V 2.M.c	2.0 1.5 0.8	0
35733	Tibetan_Xiahe	OTTER	ʂam	otter	OLD	ʂ a m	1290	1290	ʂ a m	3 7 4	AXN	SAM	5	5.S.C 5.A.V 5.M.c	2.0 1.5 0.8	0
#
28139	Tibetan_Lhasa	OUTSIDE	ilo	outside	OLD	i l o	267	267	i l o	7 5 7	XBZ	ILU	4	4.I.V 4.L.C 4.U.V	1.5 1.75 0.8	0
31697	rGyalrong_Maerkang	OUTSIDE	wuji	outside	OLD	w u j i	267	267	w u j i	6 7 6 7	AXBZ	WYJI	1	1.W.C 1.Y.V 1.J.C 1.I.V	2.0 1.5 1.75 0.8	0
32385	Tibetan_Xiahe	OUTSIDE	ɕəno	outside	OLD	ɕ ə n o	267	267	ɕ ə n o	3 7 4 7	AXBZ	SENU	5	5.S.C 5.E.V 5.N.C 5.U.V	2.0 1.5 1.75 0.8	0
32387	Tibetan_Batang	OUTSIDE	e	outside	OLD	e	267	267	e	7	X	E	3	3.E.V	1.5	0
33615	Tibetan_Lhasa	OUTSIDE	i	outside	OLD	i	267	267	i	7	X	I	4	4.I.V	1.5	1
34964	Tibetan_Alike	OUTSIDE	wɕənso	outside	OLD	w ɕ ə n s o	267	267	w ɕ ə n s o	6 3 7 4 3 7	ACYMBZ	WSENSU	2	2.W.C 2.S.C 2.E.V 2.N.c 2.S.C 2.U.V	2.0 1.5 1.3 1.1 1.75 0.8	0
#
27532	rGyalrong_Maerkang	PIG	pɑk	pig	OLD	p ɑ k	2092	2092	p ɑ k	1 7 1	AXN	PAK	1	1.P.C 1.A.V 1.K.c	2.0 1.5 0.8	0
29466	Tibetan_Batang	PIG	ɑʔ	pig	OLD	ɑ ʔ	2092	2092	ɑ ʔ	7 1	XN	AH	3	3.A.V 3.H.c	1.5 0.8	1
32088	Tibetan_Xiahe	PIG	haχ	pig	OLD	h a χ	2092	2092	h a χ	3 7 3	AXN	HAG	5	5.H.C 5.A.V 5.G.c	2.0 1.5 0.8	0
33464	Tibetan_Lhasa	PIG	akpa	pig	OLD	a k p a	2092	2092	a k p a	7 1 1 7	XMBZ	AKPA	4	4.A.V 4.K.c 4.P.C 4.A.V	1.5 1.1 1.75 0.8	1
34224	Tibetan_Alike	PIG	hak	pig	OLD	h a k	2092	2092	h a k	3 7 1	AXN	HAK	2	2.H.C 2.A.V 2.K.c	2.0 1.5 0.8	0
#
28539	rGyalrong_Maerkang	PLANT (SOMETHING)	kɑplu	plant (trees)	OLD	k ɑ p l u	3373	3373	k ɑ p l u	1 7 1 5 7	AXBCZ	KAPLY	1	1.K.C 1.A.V 1.P.C 1.L.C 1.Y.V	2.0 1.5 1.75 1.5 0.8	0
28968	Tibetan_Lhasa	PLANT (SOMETHING)	u	plant (trees)	OLD	u	123	123	u	7	X	Y	4	4.Y.V	1.5	1
30527	Tibetan_Batang	PLANT (SOMETHING)	uʔ	plant (trees)	OLD	u ʔ	123	123	u ʔ	7 1	XN	YH	3	3.Y.V 3.H.c	1.5 0.8	1
32976	Tibetan_Xiahe	PLANT (SOMETHING)	əχ	plant (trees)	OLD	ə χ	123	123	ə χ	7 3	XN	EG	5	5.E.V 5.G.c	1.5 0.8	1
#
28491	rGyalrong_Maerkang	PLAY	kɑmbri	play / amuse oneself	OLD	k ɑ m b r i	3341	3341	k ɑ m b r i	1 7 4 1 5 7	AXMBCZ	KAMPRI	1	1.K.C 1.A.V 1.M.c 1.P.C 1.R.C 1.I.V	2.0 1.5 1.1 1.75 1.5 0.8	0
28687	Tibetan_Alike	PLAY	re	play / amuse oneself	OLD	r e	1448	1448	r e	5 7	AX	RE	2	2.R.C 2.E.V	2.0 1.5	1
28896	Tibetan_Lhasa	PLAY	emoe	play / amuse oneself	OLD	e m o e	1448	1448	e m oe	7 4 7	XBZ	EMU	4	4.E.V 4.M.C 4.U.V	1.5 1.75 0.8	0
30472	Tibetan_Batang	PLAY	emujeʔ	play / amuse oneself	OLD	e m u j e ʔ	1448	1448	e m u j e ʔ	7 4 7 6 7 1	XBYBYN	EMYJEH	3	3.E.V 3.M.C 3.Y.V 3.J.C 3.E.V 3.H.c	1.5 1.75 1.3 1.75 1.3 0.8	0
32930	Tibetan_Xiahe	PLAY	he	play / amuse oneself	OLD	h e	1448	1448	h e	3 7	AX	HE	5	5.H.C 5.E.V	2.0 1.5	1
34197	Tibetan_Lhasa	PLAY	e	play / amuse oneself	OLD	e	1448	1448	e	7	X	E	4	4.E.V	1.5	1
#
28780	Tibetan_Lhasa	PULL	i	pull / lead (a cow) along	OLD	i	2532	2532	i	7	X	I	4	4.I.V	1.5	1
32803	rGyalrong_Maerkang	PULL	kɑprɑk	pull / lead (a cow) along	OLD	k ɑ p r ɑ k	2525	2525	k ɑ p r ɑ k	1 7 1 5 7 1	AXBCYN	KAPRAK	1	1.K.C 1.A.V 1.P.C 1.R.C 1.A.V 1.K.c	2.0 1.5 1.75 1.5 1.3 0.8	0
32854	Tibetan_Xiahe	PULL	ə	pull / lead (a cow) along	OLD	ə	2532	2532	ə	7	X	E	5	5.E.V	1.5	1
34715	Tibetan_Batang	PULL	iʔ	pull / lead (a cow) along	OLD	i ʔ	2532	2532	i ʔ	7 1	XN	IH	3	3.I.V 3.H.c	1.5 0.8	1
#
28482	rGyalrong_Maerkang	PUSH	kkk	push / shove	OLD	k k k	1116	1116	kkk	1	A	K	1	1.K.C	2.0	0
28886	Tibetan_Lhasa	PUSH	picataŋ	push / shove	OLD	p i c a t a ŋ	2961	2961	p i c a t a ŋ	1 7 1 7 1 7 4	AXBYBYN	PICATAN	4	4.P.C 4.I.V 4.C.C 4.A.V 4.T.C 4.A.V 4.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0
30461	Tibetan_Batang	PUSH	jabiʔ	push / shove	OLD	j a b i ʔ	2961	2961	j a b i ʔ	6 7 1 7 1	AXBYN	JAPIH	3	3.J.C 3.A.V 3.P.C 3.I.V 3.H.c	2.0 1.5 1.75 1.3 0.8	0
32920	Tibetan_Xiahe	PUSH	el	push / shove	OLD	e l	2546	2546	e l	7 5	XN	EL	5	5.E.V 5.L.c	1.5 0.8	1
#
27332	rGyalrong_Maerkang	RAIN (PRECIPITATION)	təmu	rain	OLD	t ə m u	1164	1164	t ə m u	1 7 4 7	AXBZ	TEMY	1	1.T.C 1.E.V 1.M.C 1.Y.V	2.0 1.5 1.75 0.8	0
29233	Tibetan_Batang	RAIN (PRECIPITATION)	aba	rain	OLD	a b a	1342	1342	a b a	7 1 7	XBZ	APA	3	3.A.V 3.P.C 3.A.V	1.5 1.75 0.8	0
30355	Tibetan_Lhasa	RAIN (PRECIPITATION)	pa	rain	OLD	p a	1342	1342	p a	1 7	AX	PA	4	4.P.C 4.A.V	2.0 1.5	0
31910	Tibetan_Xiahe	RAIN (PRECIPITATION)	arwa	rain	OLD	a r w a	1342	1342	a r w a	7 5 6 7	XBCZ	ARWA	5	5.A.V 5.R.C 5.W.C 5.A.V	1.5 1.75 1.5 0.8	0
34047	Tibetan_Alike	RAIN (PRECIPITATION)	arwæ	rain	OLD	a r w æ	1342	1342	a r w æ	7 5 6 7	XBCZ	ARWE	2	2.A.V 2.R.C 2.W.C 2.E.V	1.5 1.75 1.5 0.8	0
#
26581	Tibetan_Batang	RAINBOW	a	rainbow	OLD	a	94	94	a	7	X	A	3	3.A.V	1.5	1
27333	rGyalrong_Maerkang	RAINBOW	nɑ	rainbow	OLD	n ɑ	94	94	n ɑ	4 7	AX	NA	1	1.N.C 1.A.V	2.0 1.5	0
27597	Tibetan_Lhasa	RAINBOW	a	rainbow	OLD	a	94	94	a	7	X	A	4	4.A.V	1.5	1
34048	Tibetan_Alike	RAINBOW	næ	rainbow	OLD	n æ	94	94	n æ	4 7	AX	NE	2	2.N.C 2.E.V	2.0 1.5	0
34423	Tibetan_Xiahe	RAINBOW	a	rainbow	OLD	a	94	94	a	7	X	A	5	5.A.V	1.5	1
#
28023	rGyalrong_Maerkang	RED	kəwurnᴇ	red	OLD	k ə w u r n ᴇ	1306	1306	k ə w u r n ᴇ	1 7 6 7 5 4 7	AXBYMBZ	KEWYRNE	1	1.K.C 1.E.V 1.W.C 1.Y.V 1.R.c 1.N.C 1.E.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	0
28365	Tibetan_Lhasa	RED	mpo	red	OLD	m p o	1088	1088	m p o	4 1 7	ACZ	MPU	4	4.M.C 4.P.C 4.U.V	2.0 1.5 0.8	0
29988	Tibetan_Batang	RED	mɑmɑ	red	OLD	m ɑ m ɑ	1088	1088	m ɑ m ɑ	4 7 4 7	AXBZ	MAMA	3	3.M.C 3.A.V 3.M.C 3.A.V	2.0 1.5 1.75 0.8	0
32580	Tibetan_Xiahe	RED	hmaro	red	OLD	h m a r o	1088	1088	h m a r o	3 4 7 5 7	ACXBZ	HMARU	5	5.H.C 5.M.C 5.A.V 5.R.C 5.U.V	2.0 1.5 1.5 1.75 0.8	0
34751	Tibetan_Alike	RED	ɣmæro	red	OLD	ɣ m æ r o	1088	1088	ɣ m æ r o	3 4 7 5 7	ACXBZ	GMERU	2	2.G.C 2.M.C 2.E.V 2.R.C 2.U.V	2.0 1.5 1.5 1.75 0.8	0
#
28316	rGyalrong_Maerkang	RESIDE	kɑȵi	live / reside	OLD	k ɑ ȵ i	1038	1038	k ɑ ȵ i	1 7 4 7	AXBZ	KANI	1	1.K.C 1.A.V 1.N.C 1.I.V	2.0 1.5 1.75 0.8	0
28689	Tibetan_Lhasa	RESIDE	tɛ	live / reside	OLD	t ɛ	2022	2022	t ɛ	1 7	AX	TE	4	4.T.C 4.E.V	2.0 1.5	1
28690	Tibetan_Lhasa	RESIDE	nɛ	live / reside	OLD	n ɛ	3488	3488	n ɛ	4 7	AX	NE	4	4.N.C 4.E.V	2.0 1.5	0
31151	Tibetan_Alike	RESIDE	wdat	live / reside	OLD	w d a t	2022	2022	w d a t	6 1 7 1	ACYN	WTAT	2	2.W.C 2.T.C 2.A.V 2.T.c	2.0 1.5 1.3 0.8	0
32786	Tibetan_Xiahe	RESIDE	əχ	live / reside	OLD	ə χ	2519	2519	ə χ	7 3	XN	EG	5	5.E.V 5.G.c	1.5 0.8	1
35272	Tibetan_Batang	RESIDE	uʔ	live / reside	OLD	u ʔ	2519	2519	u ʔ	7 1	XN	YH	3	3.Y.V 3.H.c	1.5 0.8	1
#
26347	Tibetan_Alike	RICE PLANT	mi	rice	OLD	m i	4932	4932	m i	4 7	AX	MI	2	2.M.C 2.I.V	2.0 1.5	0
27952	Tibetan_Lhasa	RICE PLANT	umɛ	rice	OLD	u m ɛ	4932	4932	u m ɛ	7 4 7	XBZ	YME	4	4.Y.V 4.M.C 4.E.V	1.5 1.75 0.8	0
31256	Tibetan_Batang	RICE PLANT	ɛ	rice	OLD	ɛ	4932	4932	ɛ	7	X	E	3	3.E.V	1.5	0
32203	Tibetan_Xiahe	RICE PLANT	e	rice	OLD	e	4932	4932	e	7	X	E	5	5.E.V	1.5	1
#
26447	Tibetan_Xiahe	RIGHT	hje	right	OLD	h j e	10429	10429	h j e	3 6 7	ACX	HJE	5	5.H.C 5.J.C 5.E.V	2.0 1.5 1.5	0
27852	rGyalrong_Maerkang	RIGHT	kɑɑ	right	OLD	k ɑ ɑ	920	920	k ɑɑ	1 7	AX	KA	1	1.K.C 1.A.V	2.0 1.5	0
28134	Tibetan_Lhasa	RIGHT	jɛ	right	OLD	j ɛ	10429	10429	j ɛ	6 7	AX	JE	4	4.J.C 4.E.V	2.0 1.5	1
29794	Tibetan_Batang	RIGHT	õku	right	OLD	õ k u	1617	1617	õ k u	7 1 7	XBZ	UKY	3	3.U.V 3.K.C 3.Y.V	1.5 1.75 0.8	0
34542	Tibetan_Alike	RIGHT	ɣji	right	OLD	ɣ j i	10429	10429	ɣ j i	3 6 7	ACX	GJI	2	2.G.C 2.J.C 2.I.V	2.0 1.5 1.5	0
#
27351	rGyalrong_Maerkang	RIVER	əɑ	river	OLD	ə ɑ	400	400	əɑ	7	X	E	1	1.E.V	1.5	0
27365	Tibetan_Batang	RIVER	u	river	OLD	u	400	400	u	7	X	Y	3	3.Y.V	1.5	1
27617	Tibetan_Lhasa	RIVER	aŋpo	river	OLD	a ŋ p o	823	823	a ŋ p o	7 4 1 7	XMBZ	ANPU	4	4.A.V 4.N.c 4.P.C 4.U.V	1.5 1.1 1.75 0.8	0
31306	Tibetan_Lhasa	RIVER	u	river	OLD	u	400	400	u	7	X	Y	4	4.Y.V	1.5	1
31928	Tibetan_Xiahe	RIVER	ə	river	OLD	ə	400	400	ə	7	X	E	5	5.E.V	1.5	1
34061	Tibetan_Alike	RIVER	ə	river	OLD	ə	400	400	ə	7	X	E	2	2.E.V	1.5	1
#
27355	rGyalrong_Maerkang	ROAD	əlɑ	road	OLD	ə l ɑ	2850	2850	ə l ɑ	7 5 7	XBZ	ELA	1	1.E.V 1.L.C 1.A.V	1.5 1.75 0.8	1
27627	Tibetan_Lhasa	ROAD	laŋka	road	OLD	l a ŋ k a	2206	2206	l a ŋ k a	5 7 4 1 7	AXMBZ	LANKA	4	4.L.C 4.A.V 4.N.c 4.K.C 4.A.V	2.0 1.5 1.1 1.75 0.8	0
29260	Tibetan_Batang	ROAD	l	road	OLD	l	2206	2206	l	5	A	L	3	3.L.C	2.0	0
30490	Tibetan_Lhasa	ROAD	lam	road	OLD	l a m	2206	2206	l a m	5 7 4	AXN	LAM	4	4.L.C 4.A.V 4.M.c	2.0 1.5 0.8	0
31933	Tibetan_Xiahe	ROAD	lam	road	OLD	l a m	2206	2206	l a m	5 7 4	AXN	LAM	5	5.L.C 5.A.V 5.M.c	2.0 1.5 0.8	0
34065	Tibetan_Alike	ROAD	lam	road	OLD	l a m	2206	2206	l a m	5 7 4	AXN	LAM	2	2.L.C 2.A.V 2.M.c	2.0 1.5 0.8	0
#
25888	Tibetan_Xiahe	ROOT	hapa	root	OLD	h a p a	285	285	h a p a	3 7 1 7	AXBZ	HAPA	5	5.H.C 5.A.V 5.P.C 5.A.V	2.0 1.5 1.75 0.8	0
29542	Tibetan_Batang	ROOT	ɛʔ	root	OLD	ɛ ʔ	3449	3449	ɛ ʔ	7 1	XN	EH	3	3.E.V 3.H.c	1.5 0.8	1
30529	rGyalrong_Maerkang	ROOT	tsrm	root	OLD	t s r m	225	225	t s r m	1 3 5 4	ACXN	TSRM	1	1.T.C 1.S.C 1.R.V 1.M.c	2.0 1.5 1.5 0.8	0
34303	Tibetan_Alike	ROOT	ɣapa	root	OLD	ɣ a p a	285	285	ɣ a p a	3 7 1 7	AXBZ	GAPA	2	2.G.C 2.A.V 2.P.C 2.A.V	2.0 1.5 1.75 0.8	0
#
27797	rGyalrong_Maerkang	ROPE	təbrᴇ	rope / string	OLD	t ə b r ᴇ	10164	10164	t ə b r ᴇ	1 7 1 5 7	AXBCZ	TEPRE	1	1.T.C 1.E.V 1.P.C 1.R.C 1.E.V	2.0 1.5 1.75 1.5 0.8	0
28065	Tibetan_Lhasa	ROPE	akpa	rope / string	OLD	a k p a	540	540	a k p a	7 1 1 7	XMBZ	AKPA	4	4.A.V 4.K.c 4.P.C 4.A.V	1.5 1.1 1.75 0.8	1
29721	Tibetan_Batang	ROPE	ɑpa	rope / string	OLD	ɑ p a	540	540	ɑ p a	7 1 7	XBZ	APA	3	3.A.V 3.P.C 3.A.V	1.5 1.75 0.8	0
32314	Tibetan_Xiahe	ROPE	aχkwa	rope / string	OLD	a χ k w a	540	540	a χ k w a	7 3 1 6 7	XMBCZ	AGKWA	5	5.A.V 5.G.c 5.K.C 5.W.C 5.A.V	1.5 1.1 1.75 1.5 0.8	1
32772	Tibetan_Alike	ROPE	re	rope / string	OLD	r e	2516	2516	r e	5 7	AX	RE	2	2.R.C 2.E.V	2.0 1.5	0
34478	Tibetan_Alike	ROPE	okkwa	rope / string	OLD	o k k w a	540	540	o kk w a	7 1 6 7	XBCZ	UKWA	2	2.U.V 2.K.C 2.W.C 2.A.V	1.5 1.75 1.5 0.8	0
#
28012	rGyalrong_Maerkang	ROUND	kpərlor	circle / circular	OLD	k p ə r l o r	980	980	k p ə r l o r	1 1 7 5 5 7 5	ACYMBYN	KPERLUR	1	1.K.C 1.P.C 1.E.V 1.R.c 1.L.C 1.U.V 1.R.c	2.0 1.5 1.3 1.1 1.75 1.3 0.8	0
28355	Tibetan_Lhasa	ROUND	kk	circle / circular	OLD	k k	125	125	kk	1	A	K	4	4.K.C	2.0	0
28761	Tibetan_Xiahe	ROUND	hkorhko	circle / circular	OLD	h k o r h k o	125	125	h k o r h k o	3 1 7 5 3 1 7	ACYLMBZ	HKURHKU	5	5.H.C 5.K.C 5.U.V 5.R.c 5.H.c 5.K.C 5.U.V	2.0 1.5 1.3 1.1 1.1 1.75 0.8	0
29974	Tibetan_Batang	ROUND	gɑgɑ	circle / circular	OLD	g ɑ g ɑ	125	125	g ɑ g ɑ	1 7 1 7	AXBZ	KAKA	3	3.K.C 3.A.V 3.K.C 3.A.V	2.0 1.5 1.75 0.8	0
34741	Tibetan_Alike	ROUND	korrkor	circle / circular	OLD	k o r r k o r	125	125	k o rr k o r	1 7 5 1 7 5	AXMBYN	KURKUR	2	2.K.C 2.U.V 2.R.c 2.K.C 2.U.V 2.R.c	2.0 1.5 1.1 1.75 1.3 0.8	0
#
28760	Tibetan_Lhasa	RUN	cu	run	OLD	c u	729	729	c u	1 7	AX	CY	4	4.C.C 4.Y.V	2.0 1.5	0
32053	Tibetan_Batang	RUN	uʔ	run	OLD	u ʔ	729	729	u ʔ	7 1	XN	YH	3	3.Y.V 3.H.c	1.5 0.8	1
32718	Tibetan_Alike	RUN	ruk	run	OLD	r u k	729	729	r u k	5 7 1	AXN	RYK	2	2.R.C 2.Y.V 2.K.c	2.0 1.5 0.8	0
32842	Tibetan_Xiahe	RUN	əχ	run	OLD	ə χ	729	729	ə χ	7 3	XN	EG	5	5.E.V 5.G.c	1.5 0.8	1
33998	rGyalrong_Maerkang	RUN	krək	run	OLD	k r ə k	729	729	k r ə k	1 5 7 1	ACXN	KREK	1	1.K.C 1.R.C 1.E.V 1.K.c	2.0 1.5 1.5 0.8	0
#
28158	Tibetan_Lhasa	SALT	a	salt	OLD	a	4160	4160	a	7	X	A	4	4.A.V	1.5	1
29280	Tibetan_Batang	SALT	a	salt	OLD	a	4160	4160	a	7	X	A	3	3.A.V	1.5	1
31945	Tibetan_Xiahe	SALT	akə	salt	OLD	a k ə	4160	4160	a k ə	7 1 7	XBZ	AKE	5	5.A.V 5.K.C 5.E.V	1.5 1.75 0.8	0
34080	Tibetan_Alike	SALT	aə	salt	OLD	a ə	4160	4160	aə	7	X	A	2	2.A.V	1.5	0
#
28067	rGyalrong_Maerkang	SALTY	kəri	salty	OLD	k ə r i	1006	1006	k ə r i	1 7 5 7	AXBZ	KERI	1	1.K.C 1.E.V 1.R.C 1.I.V	2.0 1.5 1.75 0.8	0
28423	Tibetan_Lhasa	SALTY	əu	salty	OLD	ə u	324	324	əu	7	X	E	4	4.E.V	1.5	0
30041	Tibetan_Batang	SALTY	akedu	salty	OLD	a k e d u	324	324	a k e d u	7 1 7 1 7	XBYBZ	AKETY	3	3.A.V 3.K.C 3.E.V 3.T.C 3.Y.V	1.5 1.75 1.3 1.75 0.8	0
32626	Tibetan_Xiahe	SALTY	aa	salty	OLD	a a	324	324	aa	7	X	A	5	5.A.V	1.5	0
35610	Tibetan_Alike	SALTY	æəmaŋ	salty	OLD	æ ə m a ŋ	324	324	æə m a ŋ	7 4 7 4	XBYN	EMAN	2	2.E.V 2.M.C 2.A.V 2.N.c	1.5 1.75 1.3 0.8	0
#
27358	rGyalrong_Maerkang	SAND	kəwᴇk	sand	OLD	k ə w ᴇ k	2415	2415	k ə w ᴇ k	1 7 6 7 1	AXBYN	KEWEK	1	1.K.C 1.E.V 1.W.C 1.E.V 1.K.c	2.0 1.5 1.75 1.3 0.8	0
29264	Tibetan_Batang	SAND	ɕɪma	sand	OLD	ɕ ɪ m a	118	118	ɕ ɪ m a	3 7 4 7	AXBZ	SIMA	3	3.S.C 3.I.V 3.M.C 3.A.V	2.0 1.5 1.75 0.8	0
30528	Tibetan_Lhasa	SAND	ema	sand	OLD	e m a	118	118	e m a	7 4 7	XBZ	EMA	4	4.E.V 4.M.C 4.A.V	1.5 1.75 0.8	0
31229	Tibetan_Xiahe	SAND	ɕema	sand	OLD	ɕ e m a	118	118	ɕ e m a	3 7 4 7	AXBZ	SEMA	5	5.S.C 5.E.V 5.M.C 5.A.V	2.0 1.5 1.75 0.8	0
34069	Tibetan_Alike	SAND	wɕemæ	sand	OLD	w ɕ e m æ	118	118	w ɕ e m æ	6 3 7 4 7	ACYBZ	WSEME	2	2.W.C 2.S.C 2.E.V 2.M.C 2.E.V	2.0 1.5 1.3 1.75 0.8	0
#
28377	rGyalrong_Maerkang	SCRATCH	krrok	scratch (an itch)	OLD	k r r o k	3276	3276	k rr o k	1 5 7 1	ACXN	KRUK	1	1.K.C 1.R.C 1.U.V 1.K.c	2.0 1.5 1.5 0.8	0
28749	Tibetan_Lhasa	SCRATCH	pɛpɛtaŋ	scratch (an itch)	OLD	p ɛ p ɛ t a ŋ	3577	3577	p ɛ p ɛ t a ŋ	1 7 1 7 1 7 4	AXBYBYN	PEPETAN	4	4.P.C 4.E.V 4.P.C 4.E.V 4.T.C 4.A.V 4.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0
30691	Tibetan_Batang	SCRATCH	uʔ	scratch (an itch)	OLD	u ʔ	126	126	u ʔ	7 1	XN	YH	3	3.Y.V 3.H.c	1.5 0.8	1
32834	Tibetan_Xiahe	SCRATCH	əχ	scratch (an itch)	OLD	ə χ	126	126	ə χ	7 3	XN	EG	5	5.E.V 5.G.c	1.5 0.8	1
35012	Tibetan_Alike	SCRATCH	nuk	scratch (an itch)	OLD	n u k	126	126	n u k	4 7 1	AXN	NYK	2	2.N.C 2.Y.V 2.K.c	2.0 1.5 0.8	1
#
26983	Tibetan_Batang	SEA	au	sea	OLD	a u	3122	3122	au	7	X	A	3	3.A.V	1.5	0
27353	rGyalrong_Maerkang	SEA	rɟjmo	sea	OLD	r ɟ j m o	3122	3122	r ɟ j m o	5 1 6 4 7	ACYBZ	RCJMU	1	1.R.C 1.C.C 1.J.V 1.M.C 1.U.V	2.0 1.5 1.3 1.75 0.8	0
27619	Tibetan_Lhasa	SEA	cao	sea	OLD	c a o	3122	3122	c ao	1 7	AX	CA	4	4.C.C 4.A.V	2.0 1.5	0
34063	Tibetan_Alike	SEA	ramo	sea	OLD	r a m o	3122	3122	r a m o	5 7 4 7	AXBZ	RAMU	2	2.R.C 2.A.V 2.M.C 2.U.V	2.0 1.5 1.75 0.8	0
34508	Tibetan_Xiahe	SEA	amo	sea	OLD	a m o	3122	3122	a m o	7 4 7	XBZ	AMU	5	5.A.V 5.M.C 5.U.V	1.5 1.75 0.8	0
#
