ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	NOTE	BORROWING	CHINESE	COGID	RGEN	HANZI	SOURCE	ENTRY_IN_SOURCE	GLOSS
8528	Japhug	seed	the seed	tɯ-rɣi	t ɯ + r ɣ i			种子	4165	NA	種		tɯ-rɣi	the seed
16628	Jingpho	seed	the seed	li³³	l i ³³				4007	365744		STEDT/TBL	li³³	the seed
16746	Motuo_Menba	seed	the seed	li	l i				4007	365732		STEDT/TBL	li	the seed
17073	Daofu	seed	the seed	fɬhə	f ɬʰ ə				4007	365737		STEDT/TBL	fɬhə	the seed
17624	rGyalrong_Maerkang	seed	the seed	tə rpi	t ə _ r p i	!			4165	365736		STEDT/TBL	tə rpi	the seed
17933	Tibetan_Lhasa	seed	the seed	sø̃⁵⁵	s ø̃ ∼ ⁵⁵				955	365727		STEDT/TBL	sø̃⁵⁵	the seed
19200	Yidu	seed	the seed	ɑ⁵⁵pɹe⁵⁵	ɑ ⁵⁵ + p ɹ e ⁵⁵				10247	365750		STEDT/TBL	ɑ⁵⁵pɹe⁵⁵	the seed
19637	Dulong	seed	the seed	ɑŋ⁵⁵jɯ⁵³	ɑ ŋ ⁵⁵ + j ɯ ⁵³	Dulong jɯ < ryu, cp. 'to flow'			127	365745		STEDT/TBL	ɑŋ⁵⁵jɯ⁵³	the seed
21426	Zhaba_Daofu_County	seed	the seed	vʑʌ¹³	v ʑ ʌ ¹³	!			4165	365739		STEDT/TBL	vʑʌ¹³	the seed
21530	Darang_Taraon	seed	the seed	tɑ³¹piɑi⁵⁵	t ɑ ³¹ + p i ɑ i ⁵⁵				10247	365747		STEDT/TBL	tɑ³¹piɑi⁵⁵	the seed
22180	Tibetan_Xiahe	seed	the seed	shə ʁoŋ	sʰ ə _ ʁ o ŋ	???			955	365729		STEDT/TBL	shə ʁoŋ	the seed
23304	Lisu	seed	the seed	e⁵⁵ʃi⁵⁵	e ⁵⁵ ʃ i ⁵⁵				2632	365765		STEDT/TBL	li⁵⁵zɑ̱³¹	the seed
23366	Bokar	seed	the seed	um liː	u m + l iː				4007	365749		STEDT/TBL	um liː	the seed
24327	Tibetan_Alike	seed	the seed	sæ won	s æ _ w o n				955	365730		STEDT/TBL	sæ won	the seed
25052	Tibetan_Batang	seed	the seed	shø̃⁵⁵	sʰ ø̃ ∼ ⁵⁵				955	365728		STEDT/TBL	shø̃⁵⁵	the seed
36987	Guangzhou		the seed	tsʊŋ³⁵tsi³⁵	ts ʊ ŋ ³⁵ ts i ³⁵				1821	NA	種子			the seed
36988	Longgang		the seed	tsʊŋ³²	ts ʊ ŋ ³²				1821	NA	種			the seed
30966	Old_Chinese		the seed	ktoŋʔ	k + t o ŋ ʔ			种子	1821	NA	種	SagartMa2016	*k.toŋʔ	the seed
31192	Old_Burmese		the seed	myuiwḥ◦ciyʔ	m j ui w h + c i j ʔ				127	NA		Hill2016		the seed
31724	Wobzi_Khroskyabs		the seed	rvə́	r v ə́				4165	NA		Lai2016		the seed
31988	Chepang	fruit, nut, seed (gen.); bead	the seed	sayʔ	s a j ʔ				2953	486602		Caughley2000		the seed
32243	Garo	seed (n)	the seed	bit-chi-ri	b i t + ch i + r i				4007	465530		Burling2003		the seed
32529	Thulung		the seed	brʌl	b r ʌ l				10249	NA				the seed
32635	Thulung		the seed	ma:	m aː				127	NA				the seed
32824	Hakha_Chin	sheep (n.)	the sheep	tuu	t ǔu/u				57	NA		VanBik2014		the sheep
33036	Bunan	sheep (female)	the sheep	lama	l a m a				231	NA		Widmer2014		the sheep
33307	Byangsi	sheep	the sheep	ma:mla:	m aː m l aː				405	542044		Sharma2003		the sheep
33531	Rongpo	sheep	the sheep	ma	m a				405	547048		Sharma2003a		the sheep
34025	Bantawa	sheep	the sheep	bʰepsa	bʱ e p s a				1545	NA		Jongens2009:415		the sheep
34026	Bantawa	sheep	the sheep	mekʰara	m e kʰ a r a				2780	NA		Jongens2009:447		the sheep
34900	Xiandao	sheep	the sheep	paʔ³¹	p a ʔ ³¹				1134	NA		Huang1992		the sheep
34966	Rangoon	sheep	the sheep	tθo⁵⁵	tθ o ⁵⁵				3405	NA		Huang1992		the sheep
35022	Achang_Longchuan	sheep	the sheep	paʔ⁵⁵	p a ʔ ⁵⁵				1134	NA		Huang1992		the sheep
35076	Maru	sheep	the sheep	tʃhat⁵⁵pɛ̱ʔ⁵⁵	tʃʰ a t ⁵⁵ + p ɛ̰ ʔ ⁵⁵				1134	NA		Huang1992		the sheep
35147	Atsi	sheep	the sheep	sau²¹mji̱⁵⁵	s a u ²¹ + m j ḭ ⁵⁵				3339	NA		Huang1992		the sheep
35301	Lashi	sheep	the sheep	tʃhɔt⁵⁵pat³¹nu⁵⁵	tʃʰ ɔ t ⁵⁵ + p a t ³¹ + n u ⁵⁵				1134	NA		Huang1992		the sheep
35818	Bahing	sheep (n)	the sheep	khɔkpa	kʰ ɔ k p a				1415	121896				the sheep
36059	Lushai	sheep	the sheep	beram	b e r a m		IA		1545	257309				the sheep
36991	Beijing	*sheep, goat	the sheep	jɑŋ³⁵	j ɑ ŋ ³⁵	**concept**: Concept is the same as for "the goat", so we need to be careful here.		羊	342	NA	羊	BeijingDaxue1964		the sheep
36992	Guangzhou	*sheep, goat	the sheep	jœŋ²¹	j œ ŋ ²¹			羊	342	NA	羊	BeijingDaxue1964		the sheep
36993	Chaozhou		the sheep	iɛ̃⁵⁵	i ɛ̃ ∼ ⁵⁵				342	NA	羊			the sheep
36994	Longgang		the sheep	mɛn²¹jɔŋ²¹	m ɛ n ²¹ j ɔ ŋ ²¹				342	NA	綿羊			the sheep
36995	Jieyang		the sheep	iɔ̃⁵⁵	i ɔ̃ ∼ ⁵⁵	suspicious vowel; cld be a loan from Hakka/Cantonese. LS			342	NA	羊			the sheep
36996	Xingning		the sheep	mien²¹ʐɔŋ²¹	m i e n ²¹ ʐ ɔ ŋ ²¹	mattis-1 yunfan-7			342	NA	綿羊			the sheep
38127	Tangut		the sheep	jij	j i j				342	NA	羊			the sheep
38453	Mikir		the sheep	meresak	m e r e s a k	from :cite:Walker1925<br>page in :cite:Walker1925 406			0	NA		Walker1925, Konnerth2014	meresak, biresak [probably: male vs. female sheep]	the sheep
16545	Jingpho	sheep	the sheep	să⁵⁵ku⁵¹	s ă ⁵⁵ + k u ⁵¹				2284	359351		STEDT/TBL	să⁵⁵ku⁵¹	the sheep
16662	Motuo_Menba	sheep	the sheep	ɕi ɕa	ɕ i _ ɕ a				3028	359339		STEDT/TBL	ɕi ɕa	the sheep
17525	rGyalrong_Maerkang	sheep	the sheep	kə jo	k ə _ j o				342	359343		STEDT/TBL	kə jo	the sheep
17788	Lisu	sheep	the sheep	ɑ̱³³ʑo̱³³	ɑ̠ ³³ ʑ o̠ ³³				342	359372		STEDT/TBL	ɑ⁵⁵tʃhi̱³¹	the sheep
17839	Tibetan_Lhasa	sheep	the sheep	lu¹³²	l u ¹³²				1428	359334		STEDT/TBL	lu¹³²	the sheep
18746	Daofu	sheep	the sheep	lɑ ʁɑ	l ɑ + ʁ ɑ				231	359344		STEDT/TBL	lɑ ʁɑ	the sheep
19186	Dulong	sheep	the sheep	ɑ³¹jɔ⁵⁵	ɑ ³¹ + j ɔ ⁵⁵				342	359352		STEDT/TBL	ɑ³¹jɔ⁵⁵	the sheep
19459	Tibetan_Batang	sheep	the sheep	luʔ²³¹	l u ʔ ²³¹				1428	359335		STEDT/TBL	luʔ²³¹	the sheep
19460	Tibetan_Batang	sheep	the sheep	jõ⁵⁵kɑ⁵⁵ ɿuʔ²³¹	j õ ∼ ⁵⁵ + k ɑ ⁵⁵ _ ɿ u ʔ ²³¹				342	359383		STEDT/TBL	jõ⁵⁵kɑ⁵⁵ ɿuʔ²³¹	the sheep
21320	Zhaba_Daofu_County	sheep	the sheep	gu⁵⁵	g u ⁵⁵				2119	359346		STEDT/TBL	gu⁵⁵	the sheep
21472	Darang_Taraon	sheep	the sheep	kɯ³¹joŋ³⁵	k ɯ ³¹ + j o ŋ ³⁵				342	359354		STEDT/TBL	kɯ³¹joŋ³⁵	the sheep
22083	Tibetan_Xiahe	sheep	the sheep	ləχ	l ə χ				1428	359336		STEDT/TBL	ləχ	the sheep
23272	Bokar	sheep	the sheep	ɕo joŋ	ɕ o + j o ŋ				342	359356		STEDT/TBL	ɕo joŋ	the sheep
31193	Old_Burmese		the sheep	suiwḥ	s ui w h				3405	NA		Hill2016		the sheep
24216	Tibetan_Alike	sheep	the sheep	tʂhom	ʈʂʰ o m				2835	359337		STEDT/TBL	tʂhom	the sheep
24217	Tibetan_Alike	sheep	the sheep	ma mo	m a _ m o				2836	359384		STEDT/TBL	ma mo	the sheep
24537	Yidu	sheep	the sheep	kɯ³¹joŋ³⁵	k ɯ ³¹ + j o ŋ ³⁵				342	359357		STEDT/TBL	kɯ³¹joŋ³⁵	the sheep
25834	Japhug	sheep	the sheep	qaʑo	q a ʑ o				342	NA				the sheep
30742	Khaling		the sheep	bhēnde	bh eː n d e		Nepali		1545	NA				the sheep
30969	Old_Chinese		the sheep	ɢaŋ	ɢ a ŋ			羊	342	NA	羊	SagartMa2016	*ɢaŋ	the sheep
31727	Wobzi_Khroskyabs		the sheep	ʁjê	ʁ j ê/e				342	NA		Lai2016		the sheep
32247	Garo	sheep (n)	the sheep	be-ra	b e r a		Indic		1545	465428		Burling2003		the sheep
32360	Old_Tibetan		the sheep	lug	l u g				1428	NA				the sheep
32361	Old_Tibetan		the sheep	gjaŋ dkar	g j a ŋ + d k a r				342	NA				the sheep
32530	Thulung		the sheep	bhenda	bh e n d a		Nepali		1545	NA				the sheep
32898	Hakha_Chin	excrement (n.)	the shit	ek	ʔ ee/e k	cf. Shorto PAA #794 *ʔic; *ʔiə[c]; *ʔ[ə]c excrement, faeces. A: (Mon, North Bahnaric, Aslian) Mon oik, Bahnar ic, Jeh ek, Halang ik, Central Sakai êch; → Kuki-Naga *eˑk (& similar Karen forms; BENEDICT 1972 26 n. 82, 146 n. 399).	AA		120	NA		VanBik2014		the shit
32923	Bunan	excrements	the shit	aka	a k a				1940	NA		Widmer2014		the shit
33532	Rongpo	defecate	the shit	a:ka khyər-	aː k a _ kʰ j ə r				1940	546252		Sharma2003a		the shit
34091	Bantawa	excrement, manure, stool	the shit	kʰɨ	kʰ ɨ				29700	NA		Jongens2009:441		the shit
34095	Byangsi		the shit	i:	iː	glossed as 'stool'; uvulars seem to go to velars in Byangsi (khu 'smoke', kha 'kidney'). An AA word, like 'egg'	AA		120	NA				the shit
35819	Bahing	excrement (n)	the shit	khli	kʰ l i				29700	121927				the shit
36997	Beijing	*defecate, shit	the shit	la⁵⁵	ʂ ɿ ²¹⁴	corrected entry by @lingulist		拉	10560	NA	屎	BeijingDaxue1964		the shit
36998	Guangzhou	*defecate, shit	the shit	si³⁵	s i ³⁵	mattis-2 yunfan-3		屙	10560	NA	屎	BeijingDaxue1964		the shit
36999	Chaozhou		the shit	sai⁵³	s a i ⁵³				10560	NA	屎			the shit
37001	Jieyang		the shit	sai³¹	s a i ³¹				10560	NA	屎			the shit
37002	Xingning		the shit	ʂɿ²¹	ʂ ɿ ²¹				10560	NA	屎			the shit
37668	Ukhrul	defecate	the shit	kə-paj	k ə + p a j				10262	526876				the shit
38235	Tangut		the shit	njaa	n j aː				4223	NA	屎			the shit
38489	Mikir		the shit	hi	h i	from :cite:Walker1925<br>page in :cite:Walker1925 271			10560	NA		Walker1925, Konnerth2014	hi [excrement]	the shit
38693	Rabha		the shit	jí	j í/i				10560	NA				the shit
38704	Achang_Longchuan		the shit	tɕhi³¹	tɕʰ i ³¹				29700	NA				the shit
38718	Rangoon		the shit	tɕhi³⁵	tɕʰ i ³⁵				29700	NA				the shit
38743	Xiandao		the shit	khɯ³¹	kʰ ɯ ³¹				29700	NA				the shit
38744	Lashi		the shit	khjei⁵⁵	kʰ j e i ⁵⁵				29700	NA				the shit
38745	Bola		the shit	khji³⁵	kʰ j i ³⁵				29700	NA				the shit
38765	Maru		the shit	tɕhi³⁵	tɕʰ i ³⁵				29700	NA				the shit
38779	Atsi		the shit	khji²¹	kʰ j i ²¹				29700	NA				the shit
38793	Old_Burmese		the shit	khliyḥ	kʰ l i y h				29700	NA				the shit
37003	Longgang		the shit	si³²	s i ³²				10560	NA	屎			the shit
30577	Tibetan_Batang	excrement (noun)	the shit	tɕa⁵⁵pa⁵³	tɕ a ⁵⁵ + p a ⁵³				544	352743		STEDT/TBL	tɕa⁵⁵pa⁵³	the shit
30580	Daofu	excrement (noun)	the shit	ʂcçɑ xpɑ	ʂ c ç ɑ + x p ɑ				544	352752		STEDT/TBL	ʂcçɑ xpɑ	the shit
30603	Yidu	excrement (noun)	the shit	khɹi⁵⁵	kʰ ɹ i ⁵⁵				29700	352765		STEDT/TBL	khɹi⁵⁵	the shit
30609	Tibetan_Lhasa	excrement (noun)	the shit	cak⁵⁵pa⁵⁵	c a k ⁵⁵ + p a ⁵⁵				544	352742		STEDT/TBL	cak⁵⁵pa⁵⁵	the shit
30610	rGyalrong_Maerkang	excrement (noun)	the shit	tə phʃᴇ	t ə _ pʰ ʃ ᴇ/e				3581	352751		STEDT/TBL	tə phʃᴇ	the shit
30627	Tibetan_Alike	excrement (noun)	the shit	ɣcçok kwa	ɣ c ç o k _ k w a				544	352745		STEDT/TBL	ɣcçok kwa	the shit
30630	Lisu	excrement (noun)	the shit	khi³¹	kʰ i ³¹				29700	352780		STEDT/TBL	khi³¹	the shit
30639	Dulong	excrement (noun)	the shit	ni⁵⁵	n i ⁵⁵				3585	352760		STEDT/TBL	ni⁵⁵	the shit
37875	Hayu	excrement (n)	the shit	ex◦pi	e x + p i	cf. Shorto PAA #794 *ʔic; *ʔiə[c]; *ʔ[ə]c excrement, faeces. A: (Mon, North Bahnaric, Aslian) Mon oik, Bahnar ic, Jeh ek, Halang ik, Central Sakai êch; → Kuki-Naga *eˑk (& similar Karen forms; BENEDICT 1972 26 n. 82, 146 n. 399).	AA		120	120166				the shit
30655	Bokar	excrement (noun)	the shit	eː	eː	cf. Shorto PAA #794 *ʔic; *ʔiə[c]; *ʔ[ə]c excrement, faeces. A: (Mon, North Bahnaric, Aslian) Mon oik, Bahnar ic, Jeh ek, Halang ik, Central Sakai êch; → Kuki-Naga *eˑk (& similar Karen forms; BENEDICT 1972 26 n. 82, 146 n. 399).	AA		120	352764		STEDT/TBL	eː	the shit
30657	Zhaba_Daofu_County	excrement (noun)	the shit	cça⁵⁵pa⁵⁵	c ç a ⁵⁵ + p a ⁵⁵		tib skʲag.pa		544	352754		STEDT/TBL	cça⁵⁵pa⁵⁵	the shit
30703	Tibetan_Xiahe	excrement (noun)	the shit	htɕaχ kwa	h tɕ a χ _ k w a				544	352744		STEDT/TBL	htɕaχ kwa	the shit
30713	Darang_Taraon	excrement (noun)	the shit	klɑi⁵³	k l ɑ i ⁵³				29700	352762		STEDT/TBL	klɑi⁵³	the shit
31050	Old_Chinese		the shit	qʰijʔ	qʰ i j ʔ			屎	10560	NA	屎	SagartMa2016	*[qʰ]ijʔ	the shit
31297	Japhug		the shit	tɯ-qe	t ɯ q e				10560	NA				the shit
31528	Limbu		the shit	hi	h i				29700	NA				the shit
31529	Khaling		the shit	khli	kʰ l i				29700	NA				the shit
31800	Wobzi_Khroskyabs		the shit	scáχpɑ	s c á/a χ p ɑ		tib skʲag.pa		544	NA		Lai2016		the shit
32066	Chepang	faeces, bodily waste, secretion, soiling or defiling material	the shit	kliʔ	k l i ʔ				29700	479793		Caughley2000		the shit
32318	Garo	defecate; dung; excrement (n)	the shit	ke•-em-a	k e ʔ + e m a	The noun meaning 'shit' is ke			10560	466697		Burling2003		the shit
32393	Old_Tibetan		the shit	skʲag pa	s k j a g + p a				544	NA				the shit
32531	Thulung		the shit	khli	kʰ l i				29700	NA				the shit
32827	Hakha_Chin	shoulder (n.)	the shoulder	liang,	l î/i a ŋ				60	NA		VanBik2014		the shoulder
32906	Old_Tibetan		the shoulder	dpuŋ	d p u ŋ				10168	NA				the shoulder
33084	Bunan	shoulder	the shoulder	pumpa	p u m p a	Comment (by Widmer2014): «WT dpung pa»	tib[dpuŋ.pa]		10168	NA		Widmer2014		the shoulder
33308	Byangsi	shoulder	the shoulder	rɔŋ	r ɔ ŋ				406	542309		Sharma2003		the shoulder
33533	Rongpo	shoulder	the shoulder	ka:n	k aː n		IA		543	546846		Sharma2003a		the shoulder
33534	Rongpo	shoulder	the shoulder	kəndha	k ə n dh a		IA		543	546891		Sharma2003a		the shoulder
33758	Kulung	shoulder (as seen from behind), shoulder blades (n.)	the shoulder	bɔutɔ	b ɔ u t ɔ	Nepali: kum. (Tolsma1999)			13	NA		Tolsma1999		the shoulder
34028	Bantawa	shoulder	the shoulder	bʰaktaŋ	bʱ a k t a ŋ				13	NA		Jongens2009:415		the shoulder
34881	Bola	shoulder	the shoulder	laʔ³¹sɛ̃⁵⁵	l a ʔ ³¹ + s ɛ̃ ∼ ⁵⁵				1119	NA		Huang1992		the shoulder
34938	Achang_Longchuan	shoulder	the shoulder	xuŋ³¹pau³¹	x u ŋ ³¹ + p a u ³¹				3384	NA		Huang1992		the shoulder
35005	Rangoon	shoulder	the shoulder	pɑ⁵³kʰõ⁵⁵	p ɑ ⁵³ + kʰ õ ∼ ⁵⁵				10161	NA		Huang1992		the shoulder
35070	Atsi	shoulder	the shoulder	koʔ²¹san⁵¹	k o ʔ ²¹ + s a n ⁵¹				1119	NA		Huang1992		the shoulder
35142	Lashi	shoulder	the shoulder	lɔʔ³¹sa̱n³³	l ɔ ʔ ³¹ + s a̰ n ³³				1119	NA		Huang1992		the shoulder
35264	Xiandao	shoulder	the shoulder	lɔʔ³¹san⁵⁵	l ɔ ʔ ³¹ + s a n ⁵⁵				1119	NA		Huang1992		the shoulder
35820	Bahing	shoulder (n)	the shoulder	tokto	t o k t o				1417	122205				the shoulder
36060	Lushai	shoulder	the shoulder	ko	k o				1546	166455				the shoulder
36061	Lushai	shoulder	the shoulder	dâr	d â/a r				1547	168976				the shoulder
37004	Beijing		the shoulder	pɑŋ²¹⁴₂₁tsɿ⁰	p ɑ ŋ ²¹⁴/²¹ ts ɿ ⁰				10167	NA	膀子			the shoulder
37005	Guangzhou		the shoulder	pɔk³tʰɐu²¹	p ɔ k ³ tʰ ɐ u ²¹				13	NA	膊頭			the shoulder
37006	Chaozhou		the shoulder	kɔ̃ĩ³³tʰau⁵⁵	k ɔ̃ ĩ ∼ ³³ tʰ a u ⁵⁵				543	NA	肩頭			the shoulder
37008	Jieyang		the shoulder	kãĩ³³tʰau⁵⁵	k ã ĩ ∼ ³³ tʰ a u ⁵⁵				543	NA	肩頭			the shoulder
37009	Xingning		the shoulder	kin⁴⁵₃₅tʰiu²¹	k i n ⁴⁵/³⁵ tʰ iu ²¹				543	NA	肩頭			the shoulder
37876	Hayu	shoulder (n)	the shoulder	phaxka	pʰ a x k a				2209	121061				the shoulder
37991	Tangut		the shoulder	wa.	w a./a				13	NA	肩			the shoulder
38305	Mikir		the shoulder	+phàng	+ pʰ à/a ng	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «phang(kor)» (page: 407)			13	NA		Walker1925, Konnerth2014	phang(kor)	the shoulder
38544	Rabha	shoulder	the shoulder	pʰa-kroŋ	pʰ a + k r o ŋ				13	NA		Joseph2007		the shoulder
8817	Old_Tibetan		the shoulder	pʰrag	pʰ r a g				13	NA				the shoulder
8846	Japhug		the shoulder	tɯ-rpaʁ	t ɯ + r p a ʁ				13	NA			tɯ-rpaʁ	the shoulder
34989	Maru	shoulder	the shoulder	lɔʔ³¹saŋ³¹	l ɔ ʔ ³¹ + s a ŋ ³¹				1119	NA		Huang1992		the shoulder
16140	Tibetan_Alike	shoulder	the shoulder	mtʂhak khæ	m ʈʂʰ a k _ kʰ æ	!			13	349620		STEDT/TBL	mtʂhak khæ	the shoulder
16396	Jingpho	shoulder	the shoulder	kă³¹phaʔ³¹	k ă ³¹ + pʰ a ʔ ³¹				13	349634		STEDT/TBL	kă³¹phaʔ³¹	the shoulder
16551	Motuo_Menba	shoulder	the shoulder	phaŋ ma	pʰ a ŋ _ m a				10169	349622		STEDT/TBL	phaŋ ma	the shoulder
17391	rGyalrong_Maerkang	shoulder	the shoulder	tɑ rpɑk	t ɑ _ r p ɑ k	!			13	349626		STEDT/TBL	tɑ rpɑk	the shoulder
17686	Tibetan_Lhasa	shoulder	the shoulder	puŋ⁵⁵pə⁵⁵	p u ŋ ⁵⁵ + p ə ⁵⁵				10168	349617		STEDT/TBL	puŋ⁵⁵pə⁵⁵	the shoulder
18623	Daofu	shoulder	the shoulder	lva	l v a	!			13	349627		STEDT/TBL	lva	the shoulder
18625	Daofu	shoulder	the shoulder	lva poŋ	l v a + p o ŋ	!			13	349667		STEDT/TBL	lva poŋ	the shoulder
19064	Dulong	shoulder	the shoulder	ɹɑ ʔ⁵⁵	ɹ ɑ ʔ ⁵⁵	new example of br > r in dulong			10316	349635		STEDT/TBL	ɹɑ ʔ⁵⁵	the shoulder
19786	Tibetan_Batang	shoulder	the shoulder	tʂhɑ⁵⁵pa⁵³	ʈʂʰ ɑ ⁵⁵ + p a ⁵³				13	349618		STEDT/TBL	tʂhɑ⁵⁵pa⁵³	the shoulder
21308	Darang_Taraon	shoulder	the shoulder	khɯ⁵⁵liɯŋ⁵³pɑ³⁵	kʰ ɯ ⁵⁵ + l i ɯ ŋ ⁵³ + p ɑ ³⁵				60	349637		STEDT/TBL	khɯ⁵⁵liɯŋ⁵³pɑ³⁵	the shoulder
21964	Tibetan_Xiahe	shoulder	the shoulder	tʂhaχ ka	ʈʂʰ a χ _ k a				13	349619		STEDT/TBL	tʂhaχ ka	the shoulder
22492	Zhaba_Daofu_County	shoulder	the shoulder	ɦo³³lo⁵⁵	ɦ o ³³ + l o ⁵⁵				2466	349629		STEDT/TBL	ɦo³³lo⁵⁵	the shoulder
23139	Bokar	shoulder	the shoulder	gur bɯŋ	g u r + b ɯ ŋ				10168	349639		STEDT/TBL	gur bɯŋ	the shoulder
24412	Yidu	shoulder	the shoulder	e⁵⁵li⁵⁵pɑ⁵⁵	e ⁵⁵ + l i ⁵⁵ + p ɑ ⁵⁵				60	349640		STEDT/TBL	e⁵⁵li⁵⁵pɑ⁵⁵	the shoulder
24865	Lisu	shoulder	the shoulder	lɛ̱³¹phɯ³³	l ɛ̠ ³¹ + pʰ ɯ ³³				2946	349655		STEDT/TBL	lɛ̱³¹phɯ³³	the shoulder
37007	Longgang		the shoulder	pɔk³tʰiu²¹	p ɔ k ³ tʰ i u ²¹				13	NA	膊頭			the shoulder
30413	Khaling		the shoulder	bhâːtʌ	bh âː/aː t ʌ				13	NA				the shoulder
30414	Limbu		the shoulder	phɔktaŋ	pʰ ɔ k t a ŋ	might be linked with TUJIA and BAI			13	NA				the shoulder
30972	Old_Chinese		the shoulder	kˤen	kˤ e n			肩膀	543	NA	肩	SagartMa2016	*[k]ˤe[n]	the shoulder
31194	Old_Burmese		the shoulder	pa◦khuṃḥ	p a + kʰ u m̩ h				10161	NA		Hill2016		the shoulder
31730	Wobzi_Khroskyabs		the shoulder	lvɑ́ɣ	l v ɑ́ ɣ				13	NA		Lai2016		the shoulder
31993	Chepang	shoulder, moveable part of upper arm (including shoulder blade)	the shoulder	bal.(na)	b a l + n a				29733	484300		Caughley2000		the shoulder
32250	Garo	shoulder (n)	the shoulder	pak-krong	p a k + k r o ŋ				13	467267		Burling2003		the shoulder
32532	Thulung		the shoulder	balam	b a l a m	STEDT citing Allen 75 gives meaning as 'shoulder blade' and segments as 'ba lam. Prob. not cognate with Chepang bal.			3880	NA				the shoulder
32829	Hakha_Chin	sickle (n.)	the sickle	faah (fa-ah);	f aː h	[full entry: ram/facang hlehnak, datari.]			5989	NA		VanBik2014		the sickle
33119	Bunan	sickle	the sickle	tɕataram	tɕ a t a r a m				6175	NA		Widmer2014		the sickle
33309	Byangsi	sickle	the sickle	akhan	a kʰ a n				6505	541526		Sharma2003		the sickle
33535	Rongpo	sickle	the sickle	səd	s ə d				6504	547425		Sharma2003a		the sickle
33759	Kulung	sickle (n.)	the sickle	belɔ	b e l ɔ	Nepali: haṃsiyā. (Tolsma1999)			3301	NA		Tolsma1999		the sickle
34029	Bantawa	sickle; grass-cutting knive (used by women)	the sickle	kombi	k o m b i				6619	NA		Jongens2009:438		the sickle
35007	Lashi	sickle	the sickle	ʃə̱m³³ŋu̱i⁵⁵	ʃ ə̰ m ³³ + ŋ ṵ i ⁵⁵				8475	NA		Huang1992		the sickle
35058	Xiandao	sickle	the sickle	ʐɯt⁵⁵mɔ³¹	ʐ ɯ t ⁵⁵ + m ɔ ³¹				8500	NA		Huang1992		the sickle
35171	Achang_Longchuan	sickle	the sickle	ʐit⁵⁵mɔʔ³¹	ʐ i t ⁵⁵ + m ɔ ʔ ³¹				8500	NA		Huang1992		the sickle
35216	Maru	sickle	the sickle	ʃɛ̃³¹ŋø̱³⁵	ʃ ɛ̃ ∼ ³¹ + ŋ ø̰ ³⁵				8475	NA		Huang1992		the sickle
35290	Rangoon	sickle	the sickle	tɑ̃²²sĩ²²	t ɑ̃ ∼ ²² + s ĩ ∼ ²²				8585	NA		Huang1992		the sickle
35418	Atsi	sickle	the sickle	jeŋ²¹kʰoi⁵⁵	j e ŋ ²¹ + kʰ o i ⁵⁵				8622	NA		Huang1992		the sickle
35654	Bola	sickle	the sickle	ʃɛ̃⁵⁵ŋø̱³⁵	ʃ ɛ̃ ∼ ⁵⁵ + ŋ ø̰ ³⁵				8475	NA		Huang1992		the sickle
38499	Mikir		the sickle	nokerangso	n o k e r a ng s o	from :cite:Walker1925<br>page in :cite:Walker1925 408			0	NA		Walker1925, Konnerth2014	nokerangso	the sickle
15881	Bokar	sickle	the sickle	ɕo rə	ɕ o _ r ə				3296	377056		STEDT/TBL	ɕo rə	the sickle
16283	Motuo_Menba	sickle	the sickle	so ra	s o _ r a		tib		3290	377039		STEDT/TBL	so ra	the sickle
16752	Jingpho	sickle	the sickle	n³¹ʃau³³	n ³¹ + ʃ a u ³³				3300	377051		STEDT/TBL	n³¹ʃau³³	the sickle
17801	rGyalrong_Maerkang	sickle	the sickle	tə ntwɑ	t ə _ n t w ɑ	!			3299	377043		STEDT/TBL	tə ntwɑ	the sickle
18069	Tibetan_Lhasa	sickle	the sickle	soː¹³ra⁵⁵	s oː ¹³ + r a ⁵⁵				3290	377034		STEDT/TBL	soː¹³ra⁵⁵	the sickle
19026	Daofu	sickle	the sickle	ɕha re	ɕʰ a _ r e				3297	377044		STEDT/TBL	ɕha re	the sickle
19027	Daofu	sickle	the sickle	ɕha ren	ɕʰ a _ r e n				3297	377083		STEDT/TBL	ɕha ren	the sickle
19724	Tibetan_Batang	sickle	the sickle	sᴜ¹³ra⁵³	s u ¹³ + r a ⁵³				3290	377035		STEDT/TBL	sᴜ¹³ra⁵³	the sickle
20125	Yidu	sickle	the sickle	dzɑ³¹wɑ⁵⁵	dz ɑ ³¹ + w ɑ ⁵⁵				3295	377057		STEDT/TBL	dzɑ³¹wɑ⁵⁵	the sickle
20551	Dulong	sickle	the sickle	dʑɑ³¹guiʔ⁵⁵	dʑ ɑ ³¹ + g u i ʔ ⁵⁵				3298	377052		STEDT/TBL	dʑɑ³¹guiʔ⁵⁵	the sickle
21558	Zhaba_Daofu_County	sickle	the sickle	sho³³li⁵⁵	sʰ o ³³ + l i ⁵⁵				4828	377046		STEDT/TBL	sho³³li⁵⁵	the sickle
21625	Darang_Taraon	sickle	the sickle	dzɑ³¹wɑ⁵⁵	dz ɑ ³¹ + w ɑ ⁵⁵				3295	377054		STEDT/TBL	dzɑ³¹wɑ⁵⁵	the sickle
