ID	X	ID.1	DOCULECT	CONCEPT	IPA	COUNTERPART	COGID	SEGMENTS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	SOURCE	TOKENS	OLDCOG	ALIGNMENT
3647	877	2028	Yolmo	JOIN	t̪əməsu	Bond:Low-Rise	256	t̪ ə m ə s u	1 7 4 7 3 7	AXBYBZ	TEMESY	8	8.T.C 8.E.V 8.M.C 8.E.V 8.S.C 8.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	0			NA	t̪ ə m ə s u -
3648	872	758	Kagate	JOIN	siu	Bond:	259	s iu	3 7	AX	SI	3	3.S.C 3.I.V	2.0 1.5	0			NA	s - iu
3649	875	1516	Sherpa	JOIN	ɕju	Bond:High	259	ɕ j u	3 6 7	ACX	SJY	6	6.S.C 6.J.C 6.Y.V	2.0 1.5 1.5	0			NA	ɕ j u
3650	NA	43085	S_Bunan	KILL	pur	NA	100265	p u r				0			NA	OLD	p u r	100265	p u r
3651	NA	44675	S_Rangoon	KILL	pɔ²²	NA	101069	p ɔ				0			NA	OLD	p ɔ	101069	p ɔ -
3652	NA	47325	S_Chaozhou	KILL	tʰai³³	NA	101927	tʰ a i				0			NA	OLD	tʰ a i	101927	tʰ a i -
3653	NA	47327	S_Jieyang	KILL	tʰai³³	NA	101927	tʰ a i				0			NA	OLD	tʰ a i	101927	tʰ a i -
3654	NA	47326	S_Longgang	KILL	tʰɔŋ³³	NA	101928	tʰ ɔ ŋ				0			NA	OLD	tʰ ɔ ŋ	101928	tʰ ɔ ŋ -
3655	NA	32278	S_Daofu	KILL	ntɕə	NA	102428	n tɕ ə				0			NA	OLD	n tɕ ə	102428	n tɕ ə
3656	NA	30401	S_Tibetan_Batang	KILL	tʂũ⁵⁵	NA	102802	tʂ ũ ∼				0			NA	OLD	tʂ ũ ∼	102802	tʂ ũ ∼ -
3657	NA	35226	S_Yidu	KILL	mu⁵⁵	NA	103021	m u				0			NA	OLD	m u	103021	m u -
3658	NA	26682	S_Bokar	KILL	men	NA	103113	m e n				0			NA	OLD	m e n	103113	m e n
3659	NA	47925	S_Hayu	KILL	yʊk	NA	103115	j ʊ k				0			NA	OLD	j ʊ k	103115	j ʊ k
3660	879	211	Gyalsumdo	KILL	se	To kill:High	103125	s e	3 7	AX	SE	1	1.S.C 1.E.V	2.0 1.5	1			NA	- - s - e - - - - -
3661	880	476	Jirel	KILL	set̪at̪e	To kill:	103125	s e t̪ a t̪ e	3 7 1 7 1 7	AXBYBZ	SETATE	2	2.S.C 2.E.V 2.T.C 2.A.V 2.T.C 2.E.V	2.0 1.5 1.75 1.3 1.75 0.8	0			NA	- - s - e t̪ a t̪ e -
3662	881	727	Kagate	KILL	setse	To kill:High	103125	s e t s e	3 7 1 3 7	AXBCZ	SETSE	3	3.S.C 3.E.V 3.T.C 3.S.C 3.E.V	2.0 1.5 1.75 1.5 0.8	0			NA	- - s - e t - s e -
3663	882	988	Lowa	KILL	seje	To kill:Mid	103125	s e j e	3 7 6 7	AXBZ	SEJE	4	4.S.C 4.E.V 4.J.C 4.E.V	2.0 1.5 1.75 0.8	0			NA	- - s - e - - j e -
3664	883	1235	Nubri	KILL	se	To kill:High	103125	s e	3 7	AX	SE	5	5.S.C 5.E.V	2.0 1.5	0			NA	- - s - e - - - - -
3665	884	1487	Sherpa	KILL	seku	To kill:	103125	s e k u	3 7 1 7	AXBZ	SEKY	6	6.S.C 6.E.V 6.K.C 6.Y.V	2.0 1.5 1.75 0.8	0			NA	- - s - e k u - - -
3666	885	1734	Tsum	KILL	seso	To kill:High-Fall	103125	s e s o	3 7 3 7	AXBZ	SESU	7	7.S.C 7.E.V 7.S.C 7.U.V	2.0 1.5 1.75 0.8	1			NA	- - s - e s o - - -
3667	886	1996	Yolmo	KILL	set̪oŋ	To kill:	103125	s e t̪ o ŋ	3 7 1 7 4	AXBYN	SETUN	8	8.S.C 8.E.V 8.T.C 8.U.V 8.N.c	2.0 1.5 1.75 1.3 0.8	0			NA	- - s - e t̪ o ŋ - -
3668	NA	45016	S_Achang_Longchuan	KILL	sat⁵⁵	NA	103125	s a t				0			NA	OLD	s a t	103125	- - s - a t - - - -
3669	NA	45019	S_Atsi	KILL	sat²¹	NA	103125	s a t				0			NA	OLD	s a t	103125	- - s - a t - - - -
3670	NA	45867	S_Bahing	KILL	sat-	NA	103125	s a t				0			NA	OLD	s a t	103125	- - s - a t - - - -
3671	NA	43954	S_Bantawa	KILL	setma	NA	103125	s e t				0			NA	OLD	s e t	103125	- - s - e t - - - -
3672	NA	47323	S_Beijing	KILL	ʂa⁵⁵	NA	103125	ʂ a				0			NA	OLD	ʂ a	103125	- - ʂ - a - - - - -
3673	NA	44483	S_Bola	KILL	sɛ̱ʔ⁵⁵	NA	103125	s ɛ̰ ʔ				0			NA	OLD	s ɛ̰ ʔ	103125	- - s - ɛ̰ ʔ - - - -
3674	NA	43359	S_Byangsi	KILL	sàmo	NA	103125	s à m o				0			NA	OLD	s à m o	103125	- - s - à m o - - -
3675	NA	41917	S_Chepang	KILL	sat-	NA	103125	s a t				0			NA	OLD	s a t	103125	- - s - a t - - - -
3676	NA	32273	S_Daofu	KILL	shɛ	NA	103125	sʰ ɛ				0			NA	OLD	sʰ ɛ	103125	- - sʰ - ɛ - - - - -
3677	NA	32804	S_Darang_Taraon	KILL	se⁵⁵	NA	103125	s e				0			NA	OLD	s e	103125	- - s - e - - - - -
3678	NA	34402	S_Dulong	KILL	sɑt⁵⁵	NA	103125	s ɑ t				0			NA	OLD	s ɑ t	103125	- - s - ɑ t - - - -
3679	NA	42172	S_Garo	KILL	so•-ot-a	NA	103125	s o ʔ o t a				0			NA	OLD	s o ʔ o t a	103125	- - s - o ʔ o t a -
3680	NA	47324	S_Guangzhou	KILL	ʃat³³	NA	103125	ʃ a t				0			NA	OLD	ʃ a t	103125	- - ʃ - a t - - - -
3681	NA	42749	S_Hakha_Chin	KILL	thah	NA	103125	tʰ a t tʰ a ʔ				0			NA	OLD	tʰ a t tʰ a ʔ	103125	- - tʰ - a t - tʰ a ʔ
3682	NA	47926	S_Hayu	KILL	sɩt	NA	103125	s ɿ t				0			NA	OLD	s ɿ t	103125	- - s - ɿ t - - - -
3683	NA	15242	S_Japhug	KILL	sat	NA	103125	s a t				0			NA	OLD	s a t	103125	- - s - a t - - - -
3684	NA	29388	S_Jingpho	KILL	sat³¹	NA	103125	s a t				0			NA	OLD	s a t	103125	- - s - a t - - - -
3685	NA	15226	S_Khaling	KILL	set-	NA	103125	s e t				0			NA	OLD	s e t	103125	- - s - e t - - - -
3686	NA	43812	S_Kulung	KILL	seima	NA	103125	s e i m a				0			NA	OLD	s e i m a	103125	- - s e i m a - - -
3687	NA	44369	S_Lashi	KILL	sa̱ːt⁵⁵	NA	103125	s a̰ː t				0			NA	OLD	s a̰ː t	103125	- - s - a̰ː t - - - -
3688	NA	15227	S_Limbu	KILL	sɛt-	NA	103125	s ɛ t				0			NA	OLD	s ɛ t	103125	- - s - ɛ t - - - -
3689	NA	34624	S_Lisu	KILL	se̱³¹	NA	103125	s e̱				0			NA	OLD	s e̱	103125	- - s - e̱ - - - - -
3690	NA	46125	S_Lushai	KILL	that	NA	103125	tʰ a t				0			NA	OLD	tʰ a t	103125	- - - - - - - tʰ a t
3691	NA	45023	S_Maru	KILL	sɛ̱ʔ⁵⁵	NA	103125	s ɛ̰ ʔ				0			NA	OLD	s ɛ̰ ʔ	103125	- - s - ɛ̰ ʔ - - - -
3692	NA	27472	S_Motuo_Menba	KILL	ɕe	NA	103125	ɕ e				0			NA	OLD	ɕ e	103125	- - ɕ - e - - - - -
3693	NA	41241	S_Old_Burmese	KILL	sat	NA	103125	s a t				0			NA	OLD	s a t	103125	- - s - a t - - - -
3694	NA	40888	S_Old_Chinese	KILL	srat	NA	103125	s r a t				0			NA	OLD	s r a t	103125	- - s r a t - - - -
3695	NA	15213	S_Old_Tibetan	KILL	gsodˌ bsad	NA	103125	g s o d				0			NA	OLD	g s o d	103125	- g s - o d - - - -
3696	NA	44597	S_Rangoon	KILL	tθɑʔ⁴	NA	103125	t θ ɑ ʔ				0			NA	OLD	t θ ɑ ʔ	103125	- t θ - ɑ ʔ - - - -
3697	2625	35276	S_rGyalrong_Maerkang	KILL	kɑsɑt	kill	103125	k ɑ s ɑ t	1 7 3 7 1	AXBYN	KASAT	1	1.K.C 1.A.V 1.S.C 1.A.V 1.T.c	2.0 1.5 1.75 1.3 0.8	0	OLD	k ɑ s ɑ t	103125	k ɑ s - ɑ t - - - -
3698	NA	43585	S_Rongpo	KILL	sad-, sap-	NA	103125	s a d				0			NA	OLD	s a d	103125	- - s - a d - - - -
3699	NA	15246	S_Tangut	KILL	sja¹	NA	103125	s j a				0			NA	OLD	s j a	103125	- - s j a - - - - -
3700	NA	42586	S_Thulung	KILL	senmu	NA	103125	s e t				0			NA	OLD	s e t	103125	- - s - e t - - - -
3701	2624	35050	S_Tibetan_Alike	KILL	psat	kill	103125	p s a t	1 3 7 1	ACXN	PSAT	2	2.P.C 2.S.C 2.A.V 2.T.c	2.0 1.5 1.5 0.8	0	OLD	p s a t	103125	- p s - a t - - - -
3702	2621	30402	S_Tibetan_Batang	KILL	sɛʔ	kill	103125	s ɛ ʔ	3 7 1	AXN	SEH	3	3.S.C 3.E.V 3.H.c	2.0 1.5 0.8	0	OLD	s ɛ ʔ	103125	- - s - ɛ ʔ - - - -
3703	2619	28808	S_Tibetan_Lhasa	KILL	sɛ	kill	103125	s ɛ	3 7	AX	SE	4	4.S.C 4.E.V	2.0 1.5	0	OLD	s ɛ	103125	- - s - ɛ - - - - -
3704	2622	32876	S_Tibetan_Xiahe	KILL	sɕl	kill (a person)	103125	s ɕ l	3 3 5	ACC	SSL	5	5.S.C 5.S.C 5.L.C	2.0 1.5 1.5	0	OLD	s ɕ l	103125	- - s - - - - ɕ - l
3705	2623	32877	S_Tibetan_Xiahe	KILL	ɕa	kill / slaughter (an animal)	103125	ɕ a	3 7	AX	SA	5	5.S.C 5.A.V	2.0 1.5	1	OLD	ɕ a	103125	- - ɕ - a - - - - -
3706	NA	47722	S_Ukhrul	KILL	sa-kə-tʰat	NA	103125	s a k ə tʰ a t				0			NA	OLD	s a k ə tʰ a t	103125	- - s - a k ə tʰ a t
3707	NA	41654	S_Wobzi_Khroskyabs	KILL	sɑ̂	NA	103125	s ɑ̂				0			NA	OLD	s ɑ̂	103125	- - s - ɑ̂ - - - - -
3708	NA	45024	S_Xiandao	KILL	sat⁵⁵phut⁵⁵	NA	103125	s a t pʰ u t				0			NA	OLD	s a t pʰ u t	103125	- - s - a t - pʰ u t
3709	NA	47328	S_Xingning	KILL	saʔʲ²	NA	103125	s a ʔʲ				0			NA	OLD	s a ʔʲ	103125	- - s - a ʔʲ - - - -
3710	NA	32214	S_Zhaba_Daofu_County	KILL	kʌ³³ she⁵⁵	NA	103125	k ʌ sʰ e				0			NA	OLD	k ʌ sʰ e	103125	k ʌ sʰ - e - - - - -
3711	NA	32215	S_Zhaba_Daofu_County	KILL	she⁵⁵	NA	103125	sʰ e				0			NA	OLD	sʰ e	103125	- - sʰ - e - - - - -
3712	NA	42171	S_Garo	KILL	si-et-a	NA	103359	s i e t a				0			NA	OLD	s i e t a	103359	s i - e t - a
3713	NA	48642	S_Rabha	KILL	sí-tʰi-xi	NA	103359	s í tʰ i x i				0			NA	OLD	s í tʰ i x i	103359	
3714	NA	48286	S_Mikir	KILL	ap	NA	110391	a p				0			NA	OLD	a p	110391	
3715	NA	35795	S_Japhug	KNIFE	mbrɯtɕɯ	NA	100000	m b r ɯ tɕ ɯ				0			NA	OLD	m b r ɯ tɕ ɯ	100000	
3716	NA	33398	S_Lisu	KNIFE	ɑ⁵⁵thɑ³¹	NA	100000	ɑ th ɑ				0			NA	OLD	ɑ th ɑ	100000	
3717	NA	48515	S_Mikir	KNIFE	nok	NA	100000	n o k				0			NA	OLD	n o k	100000	
3718	NA	48184	S_Tangut	KNIFE	bjɨr	NA	100000	b jɨ r				0			NA	OLD	b jɨ r	100000	
3719	NA	27738	S_Daofu	KNIFE	pə rzi	NA	103645	p ə r z i				0			NA	OLD	p ə r z i	103645	p - ə r - z i
3720	NA	40747	S_Japhug	KNIFE	mbrɯtɕɯ	NA	103645	mb r ɯ tɕ ɯ				0			NA	OLD	mb r ɯ tɕ ɯ	103645	mb r ɯ tɕ ɯ - -
3721	NA	27750	S_rGyalrong_Maerkang	KNIFE	mbə rtsɑ	NA	103645	m b ə r ts ɑ				0			NA	OLD	m b ə r ts ɑ	103645	m b ə r - ts ɑ
3722	NA	41657	S_Wobzi_Khroskyabs	KNIFE	bərzé	NA	103645	b ə rz é				0			NA	OLD	b ə rz é	103645	b - ə rz é - -
3723	NA	34617	S_Bokar	KNIFE	o jok	NA	103647	o j o k				0			NA	OLD	o j o k	103647	
3724	NA	31587	S_Darang_Taraon	KNIFE	tɑ³¹ɹɑ⁵⁵	NA	103648	t ɑ ɹ ɑ				0			NA	OLD	t ɑ ɹ ɑ	103648	t ɑ ɹ ɑ -
3725	NA	28360	S_Yidu	KNIFE	e⁵⁵ ɹɑ⁵⁵	NA	103648	e ɹ ɑ				0			NA	OLD	e ɹ ɑ	103648	- e ɹ ɑ -
3726	NA	30266	S_Dulong	KNIFE	ɕɑm⁵³	NA	103649	ɕ ɑ m				0			NA	OLD	ɕ ɑ m	103649	
3727	888	302	Jirel	KNIFE	tɕʰuɹa	Knife:	103655	t ɕʰ u ɹ a	1 3 7 5 7	ACXBZ	TSYRA	2	2.T.C 2.S.C 2.Y.V 2.R.C 2.A.V	2.0 1.5 1.5 1.75 0.8	0			NA	- - t ɕʰ u - - ɹ a
3728	889	303	Jirel	KNIFE	tsəku	Knife:	103655	t s ə k u	1 3 7 1 7	ACXBZ	TSEKY	2	2.T.C 2.S.C 2.E.V 2.K.C 2.Y.V	2.0 1.5 1.5 1.75 0.8	0			NA	- - t s ə k u - -
3729	891	817	Lowa	KNIFE	tʰi	Knife:(Mid-)Rise	103655	tʰ i	1 7	AX	TI	4	4.T.C 4.I.V	2.0 1.5	0			NA	- - tʰ - i - - - -
3730	892	1074	Nubri	KNIFE	tuku	Knife:(Low-)Rise	103655	t u k u	1 7 1 7	AXBZ	TYKY	5	5.T.C 5.Y.V 5.K.C 5.Y.V	2.0 1.5 1.75 0.8	0			NA	- - t - u k u - -
3731	893	1326	Sherpa	KNIFE	tʰitɕjuŋ	Knife:(…)Rise	103655	tʰ i t ɕ j u ŋ	1 7 1 3 6 7 4	AXBCCYN	TITSJYN	6	6.T.C 6.I.V 6.T.C 6.S.C 6.J.C 6.Y.V 6.N.c	2.0 1.5 1.75 1.5 1.5 1.3 0.8	0			NA	tʰ i t ɕ - j u ŋ -
3732	894	1571	Tsum	KNIFE	tʰɹiu	Knife:Low-Rise	103655	tʰ ɹ iu	1 5 7	ACX	TRI	7	7.T.C 7.R.C 7.I.V	2.0 1.5 1.5	0			NA	- - tʰ - - - - ɹ iu
3733	NA	42174	S_Garo	KNIFE	chu-ri	NA	103655	ch u r i				0			NA	OLD	ch u r i	103655	- - ch - u - - r i
3734	NA	42375	S_Old_Tibetan	KNIFE	gri	NA	103655	g r i				0			NA	OLD	g r i	103655	- - - - - g - r i
3735	NA	25725	S_Tibetan_Alike	KNIFE	cçə	NA	103655	cç ə				0			NA	OLD	cç ə	103655	- - - - - cç ə - -
3736	NA	34426	S_Tibetan_Alike	KNIFE	tɕə	NA	103655	tɕ ə				0			NA	OLD	tɕ ə	103655	- - tɕ - ə - - - -
3737	NA	31670	S_Tibetan_Batang	KNIFE	tʂɪ²³¹	NA	103655	tʂ ɪ				0			NA	OLD	tʂ ɪ	103655	- - tʂ - ɪ - - - -
3738	NA	28015	S_Tibetan_Lhasa	KNIFE	tʂhi¹³	NA	103655	tʂh i				0			NA	OLD	tʂh i	103655	- - tʂh - i - - - -
3739	NA	25778	S_Tibetan_Xiahe	KNIFE	tɕə	NA	103655	tɕ ə				0			NA	OLD	tɕ ə	103655	- - tɕ - ə - - - -
3740	887	40	Gyalsumdo	KNIFE	kaɾt̪a	Knife:Mid-High	103657	k a ɾ t̪ a	1 7 5 1 7	AXMBZ	KARTA	1	1.K.C 1.A.V 1.R.c 1.T.C 1.A.V	2.0 1.5 1.1 1.75 0.8	0			NA	k a ɾ t̪ a
3741	890	563	Kagate	KNIFE	kart̪a	Knife:High	103657	k a r t̪ a	1 7 5 1 7	AXMBZ	KARTA	3	3.K.C 3.A.V 3.R.c 3.T.C 3.A.V	2.0 1.5 1.1 1.75 0.8	0			NA	k a r t̪ a
3742	895	1834	Yolmo	KNIFE	kaɹt̪a	Knife:High	103657	k a ɹ t̪ a	1 7 5 1 7	AXMBZ	KARTA	8	8.K.C 8.A.V 8.R.c 8.T.C 8.A.V	2.0 1.5 1.1 1.75 0.8	0			NA	k a ɹ t̪ a
3743	NA	40748	S_Khaling	KNIFE	kerdo	NA	103657	k e r d o				0			NA	OLD	k e r d o	103657	
3744	NA	40749	S_Limbu	KNIFE	cɛpsa	NA	103658	c ɛ p s a				0			NA	OLD	c ɛ p s a	103658	
3745	NA	41274	S_Old_Burmese	KNIFE	dāḥ	NA	103873	d ā ḥ				0			NA	OLD	d ā ḥ	103873	
3746	NA	26699	S_Jingpho	KNIFE	n³¹thu³³	NA	103978	n th u				0			NA	OLD	n th u	103978	
3747	NA	30358	S_Motuo_Menba	KNIFE	tɕho waŋ	NA	104504	tɕh o w a ŋ				0			NA	OLD	tɕh o w a ŋ	104504	
3748	NA	31522	S_Zhaba_Daofu_County	KNIFE	dʐʌ³³ zʌ⁵⁵	NA	104853	dʐ ʌ z ʌ				0			NA	OLD	dʐ ʌ z ʌ	104853	
3749	NA	40891	S_Old_Chinese	KNIFE	Ctˤaw	NA	105130	C/ tˤ a w				0			NA	OLD	C/ tˤ a w	105130	
3750	NA	42752	S_Hakha_Chin	KNIFE	namte	NA	105131	n âa m				0			NA	OLD	n âa m	105131	
3751	NA	41921	S_Chepang	KNIFE	naʔ.suyʔ 	NA	105288	n a ʔ s u y ʔ 				0			NA	OLD	n a ʔ s u y ʔ 	105288	
3752	NA	42423	S_Thulung	KNIFE	betho	NA	105635	b e th o				0			NA	OLD	b e th o	105635	
3753	NA	43027	S_Bunan	KNIFE	kʰur	NA	106172	kʰ u r				0			NA	OLD	kʰ u r	106172	
3754	NA	43117	S_Bunan	KNIFE	tɕaku	NA	106503	tɕ a k u				0			NA	OLD	tɕ a k u	106503	
3755	NA	43429	S_Rongpo	KNIFE	cəku	NA	106503	tʃ ə k u				0			NA	OLD	tʃ ə k u	106503	
3756	NA	43957	S_Bantawa	KNIFE	curi	NA	106616	ts u r i				0			NA	OLD	ts u r i	106616	
3757	NA	43958	S_Bantawa	KNIFE	dabi	NA	106617	d a b i				0			NA	OLD	d a b i	106617	
3758	902	1355	Sherpa	LEAF	d̪əma	Leaf:Low-Rise	25	d̪ ə m a	1 7 4 7	AXBZ	TEMA	6	6.T.C 6.E.V 6.M.C 6.A.V	2.0 1.5 1.75 0.8	0			NA	d̪ ə m a
3759	896	69	Gyalsumdo	LEAF	lapt̪i	Leaf:Low-Rise	100234	l a p t̪ i	5 7 1 1 7	AXMBZ	LAPTI	1	1.L.C 1.A.V 1.P.c 1.T.C 1.I.V	2.0 1.5 1.1 1.75 0.8	0			NA	- - - l a p t̪ i
3760	NA	46810	S_Beijing	LEAF	je⁵¹tsɿ⁰	NA	100234	j e ts ɿ				0			NA	OLD	j e ts ɿ	100234	- - - j e - ts ɿ
3761	NA	43039	S_Bunan	LEAF	lap	NA	100234	l a p				0			NA	OLD	l a p	100234	- - - l a p - -
3762	NA	29252	S_Dulong	LEAF	lɑp⁵⁵	NA	100234	l ɑ p				0			NA	OLD	l ɑ p	100234	- - - l ɑ p - -
3763	NA	29505	S_Dulong	LEAF	ɑŋ³¹lɑp⁵⁵	NA	100234	ɑ ŋ l ɑ p				0			NA	OLD	ɑ ŋ l ɑ p	100234	- ɑ ŋ l ɑ p - -
3764	NA	46811	S_Guangzhou	LEAF	sy²jip²	NA	100234	s y j i p				0			NA	OLD	s y j i p	100234	s y - j i p - -
3765	NA	26615	S_Jingpho	LEAF	lap³¹	NA	100234	l a p				0			NA	OLD	l a p	100234	- - - l a p - -
3766	NA	46813	S_Longgang	LEAF	su⁵⁵jak⁵	NA	100234	s u j a k				0			NA	OLD	s u j a k	100234	s u - j a k - -
3767	NA	40896	S_Old_Chinese	LEAF	lap	NA	100234	l a p				0			NA	OLD	l a p	100234	- - - l a p - -
3768	NA	46815	S_Xingning	LEAF	ʂu⁵³₅₅ʐaʔ⁵³	NA	100234	ʂ u ₅₅ ʐ a ʔ				0			NA	OLD	ʂ u ₅₅ ʐ a ʔ	100234	ʂ u -₅₅ ʐ a ʔ - -
3769	NA	26727	S_Motuo_Menba	LEAF	ɕa ba	NA	100286	ɕ a b a				0			NA	OLD	ɕ a b a	100286	ɕ a - b a
3770	NA	43282	S_Byangsi	LEAF	pa:t	NA	100388	p aː t				0			NA	OLD	p aː t	100388	p aː t
3771	NA	43501	S_Rongpo	LEAF	pa:t	NA	100388	p aː t				0			NA	OLD	p aː t	100388	p aː t
3772	NA	44116	S_Achang_Longchuan	LEAF	a³¹◦xʐoʔ⁵⁵	NA	100881	a xʐ o ʔ				0			NA	OLD	a xʐ o ʔ	100881	a - - - xʐ - o ʔ
3773	NA	44590	S_Achang_Longchuan	LEAF	a³¹xʐoʔ⁵⁵	NA	100881	a x ʐ o ʔ				0			NA	OLD	a x ʐ o ʔ	100881	a - - - x ʐ o ʔ
3774	NA	45084	S_Atsi	LEAF	a²¹xaʔ⁵⁵	NA	100881	a x a ʔ				0			NA	OLD	a x a ʔ	100881	a - - x - - a ʔ
3775	NA	45466	S_Atsi	LEAF	a²¹◦xaʔ⁵⁵	NA	100881	a x a ʔ				0			NA	OLD	a x a ʔ	100881	a - - x - - a ʔ
3776	NA	28829	S_Daofu	LEAF	lba lə	NA	100881	l b a l ə				0			NA	OLD	l b a l ə	100881	- l b a l - ə -
3777	NA	15507	S_Japhug	LEAF	tɤ-jwaʁ	NA	100881	t ɤ j w a ʁ				0			NA	OLD	t ɤ j w a ʁ	100881	t ɤ - j w - a ʁ
3778	NA	29210	S_Lisu	LEAF	e⁵⁵phiɛ³¹	NA	100881	e ph iɛ				0			NA	OLD	e ph iɛ	100881	e - ph iɛ - - - -
3779	NA	41162	S_Old_Burmese	LEAF	ʔa◦ro₁k	NA	100881	ʔ a r o k				0			NA	OLD	ʔ a r o k	100881	- - ʔ a r - o- k
3780	NA	44596	S_Rangoon	LEAF	ɑ⁵³jwɛʔ⁴	NA	100881	ɑ j w ɛ ʔ				0			NA	OLD	ɑ j w ɛ ʔ	100881	ɑ - - j w - ɛ ʔ
3781	NA	45674	S_Rangoon	LEAF	ɑ⁵³jwɛʔ⁴	NA	100881	ɑ j w ɛ ʔ				0			NA	OLD	ɑ j w ɛ ʔ	100881	ɑ - - j w - ɛ ʔ
3782	NA	27602	S_rGyalrong_Maerkang	LEAF	tɐi wɐk	NA	100881	t ɐ i w ɐ k				0			NA	OLD	t ɐ i w ɐ k	100881	t ɐ i - w - ɐ k
3783	NA	15511	S_Tangut	LEAF	bạ²	NA	100881	b ạ/a				0			NA	OLD	b ạ/a	100881	- - b ạ/a - - - -
3784	NA	41662	S_Wobzi_Khroskyabs	LEAF	lpʰacʰɑ́	NA	100881	l pʰ a cʰ ɑ́				0			NA	OLD	l pʰ a cʰ ɑ́	100881	- l pʰ a cʰ - ɑ́ -
3785	NA	44171	S_Xiandao	LEAF	a³¹◦xʐoʔ⁵⁵	NA	100881	a xʐ o ʔ				0			NA	OLD	a xʐ o ʔ	100881	a - - - xʐ - o ʔ
3786	NA	45089	S_Xiandao	LEAF	a³¹xʐoʔ⁵⁵	NA	100881	a x ʐ o ʔ				0			NA	OLD	a x ʐ o ʔ	100881	a - - - x ʐ o ʔ
3787	NA	44273	S_Maru	LEAF	phɔʔ⁵⁵	NA	100941	pʰ ɔ ʔ				0			NA	OLD	pʰ ɔ ʔ	100941	pʰ ɔ ʔ -
3788	NA	45088	S_Maru	LEAF	phɔʔ⁵⁵	NA	100941	pʰ ɔ ʔ				0			NA	OLD	pʰ ɔ ʔ	100941	pʰ ɔ ʔ -
3789	NA	44337	S_Bola	LEAF	sak⁵⁵◦faʔ⁵⁵	NA	100942	s a k f a ʔ				0			NA	OLD	s a k f a ʔ	100942	s a k f a ʔ
3790	NA	45085	S_Bola	LEAF	sak⁵⁵faʔ⁵⁵	NA	100942	s a k f a ʔ				0			NA	OLD	s a k f a ʔ	100942	s a k f a ʔ
3791	NA	44472	S_Lashi	LEAF	a³¹◦fu̱ʔ⁵⁵	NA	100942	a f ṵ ʔ				0			NA	OLD	a f ṵ ʔ	100942	- a - f ṵ ʔ
3792	NA	45087	S_Lashi	LEAF	a³¹fu̱ʔ⁵⁵	NA	100942	a f ṵ ʔ				0			NA	OLD	a f ṵ ʔ	100942	- a - f ṵ ʔ
3793	NA	44274	S_Maru	LEAF	fɔʔ⁵⁵	NA	100942	f ɔ ʔ				0			NA	OLD	f ɔ ʔ	100942	- - - f ɔ ʔ
3794	897	70	Gyalsumdo	LEAF	loma	Leaf:Low-Rise	100948	l o m a	5 7 4 7	AXBZ	LUMA	1	1.L.C 1.U.V 1.M.C 1.A.V	2.0 1.5 1.75 0.8	0			NA	- - l o m a -
3795	898	332	Jirel	LEAF	ɕjomak	Leaf:High	100948	ɕ j o m a k	3 6 7 4 7 1	ACXBYN	SJUMAK	2	2.S.C 2.J.C 2.U.V 2.M.C 2.A.V 2.K.c	2.0 1.5 1.5 1.75 1.3 0.8	0			NA	ɕ j - o m a k
3796	899	591	Kagate	LEAF	loma	Leaf:Low-Rise	100948	l o m a	5 7 4 7	AXBZ	LUMA	3	3.L.C 3.U.V 3.M.C 3.A.V	2.0 1.5 1.75 0.8	0			NA	- - l o m a -
3797	900	847	Lowa	LEAF	loma	Leaf:Fall-Rise	100948	l o m a	5 7 4 7	AXBZ	LUMA	4	4.L.C 4.U.V 4.M.C 4.A.V	2.0 1.5 1.75 0.8	0			NA	- - l o m a -
3798	901	1102	Nubri	LEAF	loma	Leaf:(Low-)Rise	100948	l o m a	5 7 4 7	AXBZ	LUMA	5	5.L.C 5.U.V 5.M.C 5.A.V	2.0 1.5 1.75 0.8	0			NA	- - l o m a -
3799	903	1599	Tsum	LEAF	hlawa	Leaf:Mid-Rise	100948	h l a w a	3 5 7 6 7	ACXBZ	HLAWA	7	7.H.C 7.L.C 7.A.V 7.W.C 7.A.V	2.0 1.5 1.5 1.75 0.8	0			NA	- h l a w a -
3800	904	1863	Yolmo	LEAF	loma	Leaf:Low-Rise	100948	l o m a	5 7 4 7	AXBZ	LUMA	8	8.L.C 8.U.V 8.M.C 8.A.V	2.0 1.5 1.75 0.8	0			NA	- - l o m a -
3801	NA	15478	S_Old_Tibetan	LEAF	lo.ma	NA	100948	l o m a				0			NA	OLD	l o m a	100948	- - l o m a -
3802	2662	34304	S_Tibetan_Alike	LEAF	loma	leaf	100948	l o m a	5 7 4 7	AXBZ	LUMA	2	2.L.C 2.U.V 2.M.C 2.A.V	2.0 1.5 1.75 0.8	0	OLD	l o m a	100948	- - l o m a -
3803	2661	29543	S_Tibetan_Batang	LEAF	loma	leaf	100948	l o m a	5 7 4 7	AXBZ	LUMA	3	3.L.C 3.U.V 3.M.C 3.A.V	2.0 1.5 1.75 0.8	0	OLD	l o m a	100948	- - l o m a -
