ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	MORPHEMES	COGIDS	COGID	ALIGNMENT	NOTE
1259	Nubri	To uproot	kɔ	kɔ	k ɔ	uproot/ko	3276	1006	k ɔ	
1510	Sherpa	To uproot	pʰəlɡu	pʰəlɡu	pʰ ə.l + !g/k u	uproot/phal _:vb-suffix	3277 3276	1006	pʰ ə.l + g u	← Nepal phal (?)
1763	Tsum	To uproot	waʔ	waʔ	w a.ʔ	uproot/wa	3278	1007	w a.ʔ	
1764	Tsum	To uproot	waso	waso	w a + s o	uproot/wa _:verbal-suffix/so	3278 2813	1005	w a + s o	
2021	Yolmo	To uproot	pod̪oŋ	pod̪oŋ	p o + d̪ o.ŋ	uproot _to	3272 3279	1004	p o + d̪ o ŋ	
240	Gyalsumdo	Oven	t̪ʰab	t̪ʰab	t̪ʰ a.b	oven/thab	2062	603	t̪ʰ a.b	[x]
502	Jirel	Oven	t̪ʰap	t̪ʰap	t̪ʰ a.p	oven/thab	2062	603	t̪ʰ a.p	[x]
752	Kagate	Oven	kwaɡa	kwaɡa	kʷ a + g a	oven/kwa _?	2063 2064	604	kʷ a + g a	[x]
1012	Lowa	Oven	t̪ʰap	t̪ʰap	t̪ʰ a.p	oven/thab	2062	603	t̪ʰ a.p	[x]
1260	Nubri	Oven	t̪ʰap	t̪ʰap	t̪ʰ a.p	oven/thab	2062	603	t̪ʰ a.p	[x]
1511	Sherpa	Oven	t̪ʰab	t̪ʰab	t̪ʰ a.b	oven/thab	2062	603	t̪ʰ a.b	[x]
1765	Tsum	Oven	t̪ʰap	t̪ʰap	t̪ʰ a.p	oven/thab	2062	603	t̪ʰ a.p	[x]
2022	Yolmo	Oven	koa	koa	k o + a	oven/ko _?	2065	606	k oa	[x]
241	Gyalsumdo	Heel	t̪iŋpa	t̪iŋpa	t̪ i.ŋ + p a	heel/tiŋ _:ba-suffix	1299 10	372	t̪ i.ŋ + p a	[x]
503	Jirel	Heel	kuɹkutsa	kuɹkutsa	k u.ɹ + k u + ts a	heel/kur _heel/ku _heel/tsa	1301 1302 106	375	k u.ɹ + k u + ts a	[x]
753	Kagate	Heel	t̪iŋba	t̪iŋba	t̪ i.ŋ + b a	heel/tiŋ _:ba-suffix	1299 1300	372	t̪ i.ŋ + b a	[x]
1013	Lowa	Heel	t̪iŋpa	t̪iŋpa	t̪ i.ŋ + p a	heel/tiŋ _:ba-suffix	1299 1019	372	t̪ i.ŋ + p a	[x]
1261	Nubri	Heel	kaŋbat̪ʰil	kaŋbat̪ʰil	k a.ŋ + b a + t̪ʰ i.l	_leg/kaŋ _:ba-suffix heel/thil	1512 10 1305	372	k a.ŋ + b a + t̪ʰ i.l	[x]
1512	Sherpa	Heel	t̪iŋba	t̪iŋba	t̪ i.ŋ + b a	heel/tiŋ _:ba-suffix	1299 1300	372	t̪ i.ŋ + b a	[x]
1766	Tsum	Heel	t̪iŋba	t̪iŋba	t̪ i.ŋ + b a	heel/tiŋ _:ba-suffix	1299 2603	372	t̪ i.ŋ + b a	[x]
2023	Yolmo	Heel	kaŋbat̪iŋba	kaŋbat̪iŋba	k a.ŋ + b a + t̪ i.ŋ + b a	_lg/kaŋ _:ba-suffix heel/tiŋ _:ba-suffix	1512 10 1299 10	372	k a.ŋ + b a + t̪ i.ŋ + b a	[x]
245	Gyalsumdo	To plough	møkɛ	møkɛ	m ø + k ɛ	to-plough _:ke-suffix/ke	3133 2840	959	m ø + k ɛ	[x]
506	Jirel	To plough	mowat̪e	mowat̪e	m o + w a + t̪ e	to-plough _:wa-suffix _:te-suffix/te	3133 3135 9	959	m o + w a + t̪ e	[x]
757	Kagate	To plough	modze	modze	m o + dz e	to-plough _:vb-suffix/dze	3133 13	959	m o + dz e	[x]
1017	Lowa	To plough	moje	moje	m o + j e	to-plough _:je-suffix	3133 2910	959	m o + j e	[x]
1266	Nubri	To plough	mo	mo	m o	to-plough	3133	959	m o	[x]
1515	Sherpa	To plough	moku	moku	m o + k u	to-plough _:vb-suffix	3133 3134	959	m o + k u	[x]
1771	Tsum	To plough	t̪ʰoŋtsuso	t̪ʰoŋtsuso	t̪ʰ o.ŋ + ts u + s o	to-plough plough/tsu _:verbal-suffix/so	2149 3134 2813	960	t̪ʰ o.ŋ + ts u + s o	[x]
2027	Yolmo	To plough	med̪oŋ	med̪oŋ	m e + d̪ o.ŋ	to-plough _:vb-suffix	3133 3136	959	m e + d̪ o.ŋ	[x]
246	Gyalsumdo	Bond	kamkja	kamkja	k a.m + k.j a	kam gja	268 269	88	k a.m + k.j a	[x]
508	Jirel	Bond	t̪əmasuk	t̪əmasuk	t̪ ə + m a + s u.k	te _ma-suffix/ma su	270 11 124	93	t̪ ə + m a + s u.k	[x]
758	Kagate	Bond	siu	siu	s.!i/j u	bond	272	90	s.!i/j u	[x]
1018	Lowa	Bond	kenka	kenka	k e.n + k a	kam gja	268 269	88	k e.n + k a	[x]
1268	Nubri	Bond	kamkja	kamkja	k a.m + k.j a	kam gja	268 269	88	k a.m + k.j a	[x]
1516	Sherpa	Bond	ɕju	ɕju	ɕ.j u	bond	272	90	ɕ.j u	[x]
1772	Tsum	Bond	kamɡja	kamɡja	k a.m + g.j a	kam gja	268 269	88	k a.m + g.j a	[x]
2028	Yolmo	Bond	t̪əməsu	t̪əməsu	t̪ ə + m !ə/a + s u	te _ma-suffix/ma su	270 11 272	93	t̪ ə + m !ə/a + s u	[x]
2029	Yolmo	Bond	kamɡja	kamɡja	k a.m + g.j a	kam gja	268 269	88	k a.m + g.j a	[x]
247	Gyalsumdo	Beam (main wooden beam)	kuŋkju	kuŋkju	k u.ŋ + k.j u	beam/kuŋ _beam/kju	158 159	57	k u.ŋ + k.j u	[x]
509	Jirel	Beam (main wooden beam)	d̪əlin	d̪əlin	d̪ ə + l i.n	beam/de beam/lin	160 161	59	d̪ ə + l i.n	[x]
759	Kagate	Beam (main wooden beam)	maid̪an	maid̪an	m ai + d̪ a.n	beam/mai beam/an	162 119	164	m ai + d̪ a.n	[x]
1019	Lowa	Beam (main wooden beam)	t̪uŋma	t̪uŋma	t̪ u.ŋ + m a	beam/tung _:ma-suffix/ma	118 11	55	t̪ u.ŋ + m a	[x]
1269	Nubri	Beam (main wooden beam)	kuŋɕiŋ	kuŋɕiŋ	k u.ŋ + ɕ i.ŋ	beam/kuŋ _tree/siŋ	158 991	57	k u.ŋ + ɕ i.ŋ	[x]
1517	Sherpa	Beam (main wooden beam)	d̪uŋma	d̪uŋma	d̪ u.ŋ + m a	tree/tung _:ma-suffix	118 11	55	d̪ u.ŋ + m a	[x]
1773	Tsum	Beam (main wooden beam)	t̪uŋ	t̪uŋ	t̪ u.ŋ	beam/tung	118	55	t̪ u.ŋ	[x]
2030	Yolmo	Beam (main wooden beam)	t̪uŋma	t̪uŋma	t̪ u.ŋ + m a	beam/tung _:ma-suffix	118 11	55	t̪ u.ŋ + m a	[x]
248	Gyalsumdo	Rope used to tie animals	t̪ʰakpa	t̪ʰakpa	t̪ʰ a.k + p a	rope _:ba-suffix/pa	2333 10	695	t̪ʰ a.k + p a	[x]
510	Jirel	Rope used to tie animals	t̪ʰakpa	t̪ʰakpa	t̪ʰ a.k + p a	rope _:ba-suffix/pa	2316 10	695	t̪ʰ a.k + p a	[x]
760	Kagate	Rope used to tie animals	t̪ʰakpa	t̪ʰakpa	t̪ʰ a.k + p a	rope _:ba-suffix	2333 2334	695	t̪ʰ a.k + p a	[x]
1020	Lowa	Rope used to tie animals	t̪ʰaɡpa	t̪ʰaɡpa	t̪ʰ a.g + p a	rope _:ba-suffix	2333 1019	695	t̪ʰ a.g + p a	[x]
1270	Nubri	Rope used to tie animals	hɹeli	hɹeli	h.ɹ e.!Ø/l + l i	rope/hrel _?	2335 2336	697	h.ɹ e.!Ø/l + l i	[x]
1518	Sherpa	Rope used to tie animals	t̪ʰakpa	t̪ʰakpa	t̪ʰ a.k + p a	rope _rope	2333 10	695	t̪ʰ a.k + p a	[x]
1774	Tsum	Rope used to tie animals	mit̪aʔ	mit̪aʔ	m i + t̪ a.ʔ	rope/mi rope/tak	2337 2333	166	m i + t̪ a.ʔ	[x]
2031	Yolmo	Rope used to tie animals	ɹel	ɹel	ɹ e.l	rope/hrel	2335	697	ɹ e.l	[x]
249	Gyalsumdo	Bread	kja	kja	k.j a	bread	325	109	k.j a	[x]
259	Gyalsumdo	Bread	kjaŋ	kjaŋ	k.j !aŋ/a	bread	325	109	k.j a.ŋ	[x]
511	Jirel	Bread	d̪aɹi	d̪aɹi	d̪ a + ɹ i	bread/da bread/ri	326 125	169	d̪ a + ɹ i	[x]
521	Jirel	Bread	ɕjoben	ɕjoben	ɕ.j o + b e.n	bread/sju bread/ben	331 332	113	ɕ.j o + b e.n	[x]
761	Kagate	Bread	maŋre	maŋre	m a.ŋ + r e	bread/mang bread/ra	127 327	173	m a.ŋ + r e	[x]
771	Kagate	Bread	kʰura	kʰura	kʰ u + r a	bread/khu _bread/ra	329 327	107	kʰ u + r a	[x]
1021	Lowa	Bread	makɾa	makɾa	m a.k + ɾ a	bread/ma bread/ra	126 327	170	m a + k.ɾ a	[x]
1032	Lowa	Bread	kjaŋ	kjaŋ	k.j !aŋ/a	bread	325	109	k.j !aŋ/a	[x]
1271	Nubri	Bread	kʰeu	kʰeu	kʰ eu	bread/khu	329	108	kʰ eu	[x]
1281	Nubri	Bread	kʰoɹa	kʰoɹa	kʰ o + ɹ a	bread/khu _bread/ra	329 327	107	kʰ o + ɹ a	[x]
1519	Sherpa	Bread	ɡerok	ɡerok	g e + r o.k	bread/ge bread/rok	329 330	171	g e + r o.k	[x]
1528	Sherpa	Bread	kuri	kuri	k u + r i	bread/khu _bread/ra	329 125	107	k u + r i	[x]
1775	Tsum	Bread	kja	kja	k.j a	bread	325	109	k.j a	[x]
1786	Tsum	Bread	pakut	pakut	p a + k u.t	bread/pa bread/kut	333 334	115	p a + k u.t	[x]
2032	Yolmo	Bread	kja	kja	k.j a	bread	325	109	k.j a	[x]
2042	Yolmo	Bread	kʰuɹa	kʰuɹa	kʰ u + ɹ a	bread/khu _bread/ra	329 327	107	kʰ u + ɹ a	[x]
250	Gyalsumdo	To measure	t̪apkɛ	t̪apkɛ	t̪ a.p + k ɛ	measure _:ke-suffix/ke	3113 2840	952	t̪ a p + k ɛ	[x]
512	Jirel	To measure	t̪ʰapat̪e	t̪ʰapat̪e	t̪ʰ a + p a + t̪ e	measure _:ba-suffix/pa _:te-suffix/te	3113 10 9	952	t̪ʰ a + p a + t̪ e	[x]
762	Kagate	To measure	t̪aptse	t̪aptse	t̪ a.p + ts e	measure _:vb-suffix	3113 3114	952	t̪ a p + ts e	[x]
1022	Lowa	To measure	tsʰeɡjabje	tsʰeɡjabje	tsʰ e + g.j a.b + j e	measure/tshe measure/gjab _:je-suffix	3114 3116 3117	953	tsʰ e + g.j a b j e	[x]
1272	Nubri	To measure	t̪ab	t̪ab	t̪ a.b	measure	3113	952	t̪ a.b	[x]
1520	Sherpa	To measure	t̪ʰabɡu	t̪ʰabɡu	t̪ʰ a.b + !g/k u	measure _:vb-suffix	3113 3114	952	t̪ʰ a b + g u	[x]
1776	Tsum	To measure	t̪op	t̪op	t̪ o.p	measure	3113	952	t̪ o.p	[x]
1777	Tsum	To measure	t̪ʰit̪aŋso	t̪ʰit̪aŋso	t̪ʰ i + t̪ a.ŋ + s o	measure/thi measure/tang _:verbal-suffix/so	3119 3118 2813	953	t̪ʰ i + t̪ a.ŋ + s o	[x]
2033	Yolmo	To measure	t̪apt̪oŋ	t̪apt̪oŋ	t̪ a.p + t̪ o.ŋ	measure _:vb-suffix	3113 3118	952	t̪ a p + t̪ o.ŋ	[x]
251	Gyalsumdo	Plank	t̪al	t̪al	t̪ a.l	plank	2134	628	t̪ a.l	[x]
513	Jirel	Plank	pʰəljak	pʰəljak	pʰ ə.l + j a.k	plank _jak	2135 2136	627	pʰ ə.l + j a.k	[x]
763	Kagate	Plank	paŋlek	paŋlek	p a.ŋ + l e.k	plank _lep	2137 2136	625	p a.ŋ + l e.k	[x]
1023	Lowa	Plank	paŋlep	paŋlep	p a.ŋ + l e.p	plank _lep	2137 2138	625	p a.ŋ + l e.p	[x]
1273	Nubri	Plank	paŋlep	paŋlep	p a.ŋ + l e.p	plank _lep	2137 2138	625	p a.ŋ + l e.p	[x]
1521	Sherpa	Plank	jend̪ar	jend̪ar	j e.n + d a.r	plank _plank	2139 2140	630	j e.n + d a.r	[x]
1778	Tsum	Plank	ndɹap	ndɹap	ⁿd.ɹ a.p	plank	2141	632	ⁿd.ɹ a.p	[x]
2034	Yolmo	Plank	paŋlep	paŋlep	p a.ŋ + l e.p	plank _lep	2137 2138	625	p a.ŋ + l e.p	[x]
252	Gyalsumdo	Hole	miksaŋ	miksaŋ	m i.k + s a.ŋ	hole/mik _hole/saŋ	1320 1321	380	m i.k + s a.ŋ	[x]
514	Jirel	Hole	miu	miu	m i + !Ø/j u	hole/mju _hole/ju	1320 1324	380	m i + !Ø/j u	[x]
764	Kagate	Hole	sup	sup	s u.p	hole/sup	1322	383	s u.p	[x]
1024	Lowa	Hole	miu	miu	m i + !Ø/j u	hole/mju _hole/ju	1320 1324	380	m i + !Ø/j u	[x]
1025	Lowa	Hole	miɡzaŋ	miɡzaŋ	m i.g + z a.ŋ	hole/mik _hole/saŋ	1320 1321	380	m i.g + z a.ŋ	[x]
1274	Nubri	Hole	hoɡt̪uŋ	hoɡt̪uŋ	h o.g + t̪ u.ŋ	hole/hog hole/tuŋ	1323 121	382	h o.g + t̪ u.ŋ	[x]
1522	Sherpa	Hole	miksaŋ	miksaŋ	m i.k + s a.ŋ	hole/mik _hole/saŋ	1320 1321	380	m i.k + s a.ŋ	[x]
1779	Tsum	Hole	mijuŋ	mijuŋ	m i + j u.ŋ	hole _hole/juŋ	1320 1324	380	m i + j u.ŋ	[x]
2035	Yolmo	Hole	om	om	o m	hole/om	1325	385	o m	[x]
254	Gyalsumdo	Lid (cover)	kʰəptɕu	kʰəptɕu	kʰ ə.p + tɕ u	lid _tsuk	1529 1530	445	kʰ ə.p + tɕ u	[x]
516	Jirel	Lid (cover)	mbutso	mbutso	ⁿb u + ts o	lid/bu _tso	120 128	446	ⁿb u + - ts - o -	[x]
766	Kagate	Lid (cover)	kʰaptɕju	kʰaptɕju	kʰ a.p + tɕ.j u	lid _tsuk	1529 1530	445	kʰ a.p + tɕ.j u	[x]
1027	Lowa	Lid (cover)	kʰabtɕø	kʰabtɕø	kʰ a.b + tɕ ø	lid _tsuk	1529 1530	445	kʰ a.b + tɕ ø	[x]
1276	Nubri	Lid (cover)	kʰaptɕuk	kʰaptɕuk	kʰ a.p + tɕ u.k	lid _tsuk	1529 1530	445	kʰ a.p + tɕ u.k	[x]
1524	Sherpa	Lid (cover)	kʰept̪ok	kʰept̪ok	kʰ e.p + t̪ o.k	lid _tsuk	1529 1530	445	kʰ e.p + t̪ o.k	[x]
1781	Tsum	Lid (cover)	kʰaʑøʔ	kʰaʑøʔ	kʰ a + ʑ ø.ʔ	lid _tsuk	1529 1530	445	kʰ a + ʑ ø.ʔ	[x]
2037	Yolmo	Lid (cover)	kʰaʑu	kʰaʑu	kʰ a + ʑ u	lid _tsuk	1529 1530	445	kʰ a + ʑ u	[x]
257	Gyalsumdo	Ghost	nøpa	nøpa	n ø + p a	ghost/no _:ba-suffix/pa	1094 10	317	n ø + p a	[x]
519	Jirel	Ghost	ləndik	ləndik	l ə + ⁿd i.k	_hla ghost	1096 1097	315	l ə + ⁿd i.k	[x]
769	Kagate	Ghost	ɦendi	ɦendi	ɦ e + ⁿd i	_hla ghost	1096 1097	315	ɦ e + ⁿd i	[x]
1030	Lowa	Ghost	nde	nde	ⁿd e	ghost	1097	315	ⁿd e	[x]
1279	Nubri	Ghost	hlent̪i	hlent̪i	h.l e + !ⁿt̪/ⁿd i	_hla ghost	1096 1097	315	h.l e + !ⁿt̪/ⁿd i	[x]
1526	Sherpa	Ghost	rendi	rendi	r e + ⁿd i	_hla ghost	1096 1097	315	r e + ⁿd i	[x]
1784	Tsum	Ghost	hlande	hlande	h.l a + ⁿd e	_hla ghost	1096 1097	315	h.l a + ⁿd e	[x]
2040	Yolmo	Ghost	hlandi	hlandi	h.l a + ⁿd i	_hla ghost	1096 1097	315	h.l a + ⁿd i	[x]
258	Gyalsumdo	Manure	ly	ly	l y	manure	1642	475	l y	[x]
520	Jirel	Manure	tɕʰja	tɕʰja	tɕʰ.j a	manure	1643	476	tɕʰ.j a	[x]
770	Kagate	Manure	tɕʰja	tɕʰja	tɕʰ.j a	manure	1643	476	tɕʰ.j a	[x]
1031	Lowa	Manure	ly	ly	l y	manure	1642	475	l y	[x]
1280	Nubri	Manure	ly	ly	l y	manure	1642	475	l y	[x]
1527	Sherpa	Manure	tɕʰja	tɕʰja	tɕʰ.j a	manure	1643	476	tɕʰ j a	[x]
1785	Tsum	Manure	lyʔ	lyʔ	l y.ʔ	manure	1642	475	l y.ʔ	[x]
2041	Yolmo	Manure	li	li	l i	manure	1642	475	l i	[x]
260	Gyalsumdo	Corpse	ɹo	ɹo	ɹ o	corpse	570	184	ɹ o	[x]
522	Jirel	Corpse	ɹo	ɹo	ɹ o	corpse	570	184	ɹ o	[x]
772	Kagate	Corpse	ro	ro	r o	corpse	570	184	r o	[x]
773	Kagate	Corpse	pʰumbu	pʰumbu	pʰ u.m + b u	corpse/phum _bu	572 107	185	pʰ u.m + b u	[x]
1033	Lowa	Corpse	ɹo	ɹo	ɹ o	corpse	570	184	ɹ o	[x]
1282	Nubri	Corpse	hɹo	hɹo	h.ɹ o	corpse	570	184	h.ɹ o	[x]
1529	Sherpa	Corpse	ro	ro	r o	corpse	570	184	r o	[x]
1787	Tsum	Corpse	ɹo	ɹo	ɹ o	corpse	570	184	ɹ o	[x]
1788	Tsum	Corpse	pʰuŋbo	pʰuŋbo	pʰ u.ŋ + b o	corpse/phum _bu	572 107	185	pʰ u.ŋ + b o	[x]
2043	Yolmo	Corpse	ɹo	ɹo	ɹ o	corpse	570	184	ɹ o	[x]
261	Gyalsumdo	Pig	pʰakpa	pʰakpa	pʰ a.k + p a	pig _:ba-suffix/pa	2122 10	623	pʰ a.k + p a	[x]
523	Jirel	Pig	pʰakpa	pʰakpa	pʰ a.k + p a	pig _:ba-suffix/pa	2122 10	623	pʰ a.k + p a	[x]
774	Kagate	Pig	pʰa	pʰa	pʰ a	pig	2123	623	pʰ a	[x]
1034	Lowa	Pig	pʰak	pʰak	pʰ a.k	pig	2122	624	pʰ a.k	[x]
1283	Nubri	Pig	pʰa	pʰa	pʰ a	pig	2123	623	pʰ a	[x]
1530	Sherpa	Pig	pʰakpa	pʰakpa	pʰ a.k + p a	pig _ba-suffix	2122 10	623	pʰ a.k + p a	[x]
1789	Tsum	Pig	pʰaʔ	pʰaʔ	pʰ a.ʔ	pig	2123	623	pʰ a.ʔ	[x]
2044	Yolmo	Pig	pʰa	pʰa	pʰ a	piug	2123	623	pʰ a	[x]
105332	S_Old_Tibetan	Pig	pʰag	pʰag	pʰ a g			624	pʰ - a g - - -	From Sagart et al.
105348	S_Old_Chinese	Pig	l̥ajʔ	l̥ajʔ	l̥ a j ʔ			103653	l̥ a j ʔ	From Sagart et al.
263	Gyalsumdo	Stick	kjukpa	kjukpa	k.j u.k + p a	stick _:ba-suffix/pa	2584 10	175	k.j u.k + p a	[x]
524	Jirel	Stick	dəndi	dəndi	d ə + ⁿd i	stick _stick	2586 2587	765	d ə + ⁿd i	[x]
776	Kagate	Stick	perka	perka	p e.r + k a	stick/per _ka	28 2589	762	p e.r + k a	[x]
1036	Lowa	Stick	pekjoʔ	pekjoʔ	p e.k + j o.ʔ	stick _jo	2588 2590	762	p e.k + j o.ʔ	[x]
1285	Nubri	Stick	pikpa	pikpa	p i.k + p a	stick _:pa-suffix/pa	2588 1078	762	p i.k + p a	[x]
1286	Nubri	Stick	peɹka	peɹka	p e.ɹ + k a	stick/per _ka	28 2589	762	p e.ɹ + k a	[x]
1532	Sherpa	Stick	t̪oŋləŋ	t̪oŋləŋ	t̪ o.ŋ + l ə.ŋ	stick _leng	2586 2592	177	t̪ o.ŋ + l ə.ŋ	[x]
1792	Tsum	Stick	perka	perka	p e.r + k a	stick/per _ka	28 2589	762	p e.r + k a	[x]
2046	Yolmo	Stick	pɹeka	pɹeka	p !ɹ/e.!Ø/ɹ + k a	stick/per _ka	28 2589	762	p !ɹ/e.!Ø/ɹ + k a	[x]
106659	S_Old_Chinese	Stick	m→traŋʔ	m→traŋʔ	m t r a ŋ ʔ			101550	m t r a - ŋ ʔ	From Sagart et al.
106664	S_Old_Tibetan	Stick	dbʲug	dbʲug	d b j u g			101554	d b - j u g - - -	From Sagart et al.
264	Gyalsumdo	Sweat	ŋulna	ŋulna	ŋ u.l + n a	sweat/nul _na	2628 2629	775	ŋ u.l + n a	[x]
525	Jirel	Sweat	tʰot̪	tʰot̪	tʰ o.t̪	sweat	2630	778	tʰ o.t̪	[x]
777	Kagate	Sweat	ŋuldʑju	ŋuldʑju	ŋ u.l + dʑ.j u	sweat/nul _dzu	2628 2631	775	ŋ u.l + dʑ.j u	[x]
1037	Lowa	Sweat	ŋunak	ŋunak	ŋ u + n a.k	sweat/nul _na	2628 2629	775	ŋ u + n a.k	[x]
1287	Nubri	Sweat	ŋulna	ŋulna	ŋ u.l + n a	sweat/nul _na	2628 2629	775	ŋ u.l + n a	[x]
1288	Nubri	Sweat	ŋylna	ŋylna	ŋ y.l + n a	sweat/nul _na	2628 2629	775	ŋ y.l + n a	[x]
1533	Sherpa	Sweat	ŋumn̪a	ŋumn̪a	ŋ u.m + n̪ a	sweat/nul _na	2628 2629	775	ŋ u.m + n̪ a	[x]
1793	Tsum	Sweat	ŋulʑju	ŋulʑju	ŋ u.l + ʑ.j u	sweat/nul _dzu	2628 2631	775	ŋ u.l + ʑ.j u	[x]
1794	Tsum	Sweat	ŋulnaʔ	ŋulnaʔ	ŋ u.l + n a.ʔ	sweat/nul _na	2628 2629	775	ŋ u.l + n a.ʔ	[x]
2047	Yolmo	Sweat	ŋuldʑju	ŋuldʑju	ŋ u.l + dʑ.j u	sweat/nul _dzu	2628 2631	775	ŋ u.l + dʑ.j u	[x]
265	Gyalsumdo	To chew	leke	leke	l e + k e	chew/le _to	2905 2906	867	l e + k e	[x]
526	Jirel	To chew	muɹat̪e	muɹat̪e	m u.!Ø/ɹ + ɹ a + t̪ e	bite/mur bite/rab _:te-suffix/te	2863 2908 9	869	m u + ɹ a + t̪ e	[x]
778	Kagate	To chew	d̪etse	d̪etse	d̪ e + !ts/dz e	chew/de _:vb-suffix/dze	2909 13	868	d̪ e + !ts/dz e	[x]
1038	Lowa	To chew	leje	leje	l e + j e	chew/le _:je-suffix	2905 2910	867	l e + j e	[x]
1289	Nubri	To chew	muɹ	muɹ	m u.ɹ	bite/mur	2863	869	m u.ɹ	[x]
1534	Sherpa	To chew	leku	leku	l e + k u	chew/le chew/ku	2905 2906	867	l e + k u	[x]
1795	Tsum	To chew	tɹoʔ	tɹoʔ	t.ɹ o.ʔ	chew/tro	2911	873	t.ɹ o.ʔ	[x]
2048	Yolmo	To chew	muɾt̪oŋ	muɾt̪oŋ	m u.!ɾ/ɹ + !t̪/d̪ !o/u.ŋ	bite/mur bite/dung	2863 2871	869	m u.!ɾ/ɹ + !t̪/d̪ !o/u.ŋ	[x]
100865	S_Old_Chinese	To chew	dzewk←s	dzewk←s	dz e w k s			101884	dz e w k s	From Sagart et al.
100889	S_Old_Chinese	To chew	dzewk←s	dzewk←s	dz e w k s			101884	dz e w k s	From Sagart et al.
100906	S_Old_Tibetan	To chew	ɴtɕʰa	ɴtɕʰa	ɴ tɕʰ a			102742	ɴ tɕʰ a - - -	From Sagart et al.
266	Gyalsumdo	To swallow	mikɛ	mikɛ	m i + k ɛ	swallow _:ke-suffix/ke	3231 2840	995	m i + k ɛ	[x]
527	Jirel	To swallow	mikt̪aŋat̪e	mikt̪aŋat̪e	m i.k + t̪ a + ŋ a + t̪ e	swallow ? ? _:te-suffix/te	3231 3233 138 9	995	m i.k + t̪ a + ŋ a + t̪ e	[x]
779	Kagate	To swallow	ɲiktse	ɲiktse	ɲ i.k + ts e	swallow _vb-suffix	3234 13	997	ɲ i.k + ts e	[x]
1039	Lowa	To swallow	miɡje	miɡje	m i !g/k + j e	swallow _je-suffix	3231 2910	995	m i ↓g/k + j e	[x]
1290	Nubri	To swallow	mikʰ	mikʰ	m i.!kʰ/k	swallow	3231	995	m i.!kʰ/k	[x]
1535	Sherpa	To swallow	mit̪at̪oŋɡu	mit̪at̪oŋɡu	m i + t̪ a + t̪ o.ŋ + g u	swallow ? ?  _ku-suffix	3231 3233 137 3134	995	m i + t̪ a + t̪ o.ŋ + g u	[x]
1796	Tsum	To swallow	ɲiʔ	ɲiʔ	ɲ i.!Ø/ʔ	swallow	3234	997	ɲ i.ʔ	[x]
1797	Tsum	To swallow	ɲitsoŋ	ɲitsoŋ	ɲ i + ts o.ŋ	swallow _vb-suffix	3234 139	997	ɲ i + ts o.ŋ	[x]
2049	Yolmo	To swallow	ɲit̪uŋ	ɲit̪uŋ	ɲ i + t̪ u.ŋ	swallow _vb-suffix	3234 3118	997	ɲ i + t̪ u.ŋ	[x]
267	Gyalsumdo	To throw	jukɛ	jukɛ	j u + k ɛ	throw _:ke-suffix/ke	140 2840	178	j u + k ɛ	[x]
268	Gyalsumdo	To throw	juɹkɛ	juɹkɛ	j u.ɹ + k ɛ	throw _:ke-suffix/ke	140 2840	178	j u.ɹ + k ɛ	[x]
528	Jirel	To throw	kjuɹat̪e	kjuɹat̪e	k.j u.ɹ + a + t̪ e	throw _ra _:te-suffix/te	3252 3254 9	1000	k.j u.ɹ + a + t̪ e	[x]
780	Kagate	To throw	kurtse	kurtse	k u.r + ts e	throw _vb-suffix	3252 13	1000	k u.r + ts e	[x]
1040	Lowa	To throw	juɡje	juɡje	j u.!g/kj + j e	throw _je-suffix	140 2910	178	j u.!g/kj + j e	[x]
1291	Nubri	To throw	juk	juk	j u.k	throw	140	178	j u.k	[x]
1536	Sherpa	To throw	juku	juku	j u + k u	throw _vb-suffix	140 3134	178	j u + k u	[x]
1798	Tsum	To throw	kjut	kjut	k.j u.t	throw	3252	1000	k.j u.t	[x]
1799	Tsum	To throw	kjuɾtsoŋ	kjuɾtsoŋ	k.j u.ɾ + ts o.ŋ	throw _vb-suffix	3252 139	1000	k.j u.ɾ + ts o.ŋ	[x]
2050	Yolmo	To throw	kjuɹd̪uŋ	kjuɹd̪uŋ	k.j u.ɹ + d̪ u.ŋ	throw _vb-suffix	3252 3118	1000	k.j u.ɹ + d̪ u.ŋ	[x]
107183	S_Old_Tibetan	To throw	ɴpʰen	ɴpʰen	ɴ pʰ e n			100873	ɴ pʰ e n	From Sagart et al.
107202	S_Old_Tibetan	To throw	dbʲug	dbʲug	d b j u g			100928	d b j u - g - - - - - - -	From Sagart et al.
107239	S_Old_Chinese	To throw	dˤo	dˤo	dˤ o			103676	dˤ o	From Sagart et al.
#@highlight=TOKENS|ALIGNMENT|SEGMENTS
#@sampa=IPA|TOKENS|SEGMENTS|TRANSCRIPTION
#@pinyin=CHINESE
#@css=menu:show|database:hide
#@basics=COGID|CONCEPT|DOCULECT|NOTE|TOKENS
#@_selected_doculects=Gyalsumdo|Jirel|Kagate|Lowa|Nubri|S_Old_Chinese|S_Old_Tibetan|Sherpa|Tsum|Yolmo
#@_selected_concepts=Finger
#@sorted_taxa=Gyalsumdo|Jirel|Kagate|Lowa|Nubri|S_Old_Chinese|S_Old_Tibetan|Sherpa|Tsum|Yolmo
