ID	DOCULECT	CONCEPT	CONCEPTID	TRANSCRIPTION	SEGMENTS	COGID	GLOSS	script1	script2	pos	CONCEPTICON_ID	CONCEPTICON_GLOSS	SIMILARITY
1433	Gyalsumdo			ne			visit for pilgrimage	ने	तीर्थ	n		???	
1434	Gyalsumdo			̀ne tsa			grass of species of corn found in Himalayan region	ने चा	करूको घाँस	n		???	
1436	Gyalsumdo	SAY	1458	neke			to say	नेके	भन्नु	v	1458	SAY	1
1438	Gyalsumdo	PARROT	882	̀nedzo			parrot	नेज्यो	सुगा	n	882	PARROT	2
1441	Gyalsumdo	PUNISHMENT	390	̀neba			punishment	नेबा	दण्ड	n	390	PUNISHMENT	4
1442	Gyalsumdo			neʃi			ill, diseased	नेशि		adj	1847	SICK	4
1443	Gyalsumdo	HEALTHY	1364	̀neʃi ̀meke			healthy	नेशी मेके	निरोगी	adj	1364	HEALTHY	2
1444	Gyalsumdo			neʃe tsokpa			ill person	नेशे चोक्पा	रोगी मान्छे	n		???	
1446	Gyalsumdo			noŋke			to make a mistake	ङोङ्के	बिराउनु	v		???	
1447	Gyalsumdo			noŋke			to hatch	ङोङ्के	ओथारो बस्‍नु	v	3116	HATCH (OUT)	3
1448	Gyalsumdo			noŋke			to be spoiled	नोङ्के	बिग्रनु	v		???	
1449	Gyalsumdo	MISTAKE	1293	̀noŋṭu			mistake	ङोङ्टु	गल्ती [ङोङ्टु]	n	1293	MISTAKE	2
1450	Gyalsumdo	SHARP	1396	̀nompu			sharp	नोम्पु	धारिलो	adj	1396	SHARP	2
1451	Gyalsumdo			nompu			blade, edge of a knife	नोम्पु	धार	n	869	BLADE	4
1452	Gyalsumdo			̀nor			property	नोर्	सम्पत्ति	n		???	
1453	Gyalsumdo	NIPPLE	796	̀nortʃuŋ			nipple	नोर्च्युङ्	दुधको मुन्टो	n	796	NIPPLE	2
1454	Gyalsumdo	UDDER	154	norʃo			udder	नोर्शो	कल्चौडो	n	154	UDDER	2
1455	Gyalsumdo			pəra kaŋ			handful (of something)	परा काङ्	एक मुठ्ठी	n		???	
1456	Gyalsumdo			pa			armpit hair	पा	काखिको रौं	n		???	
1457	Gyalsumdo			pa			curry	पा	तरकारी	n		???	
1458	Gyalsumdo			pakpur			pot to keep flour for fried grains	पाकु्र्	सातुको पिठो राख्ने काठको भाँडो	n		???	
1459	Gyalsumdo			paŋ			lap, particularly a mother's lap	पाङ	काख	n		???	
1460	Gyalsumdo			paŋ tsa			grass (growing from the ground)	पाङ्चा	भुइँको घाँस, एक किसिमको घाँस	n	606	GRASS	4
1461	Gyalsumdo			paŋ den )			married woman's dress	पाङ्देन्	[शरीरको अगाडि पट्टि लगाउने कपडा (विवाहपछि)	n		???	
1462	Gyalsumdo			paŋki mendo			flower that blooms low to the ground	पाङ्कि मेन्दो	भुइँमा फूल्ने फूल	n		???	
1463	Gyalsumdo			paŋkhim			wooden house	पाङ्खिम्	काठले बनेको घर	n		???	
1464	Gyalsumdo			paŋbu			eye-witness	पाङ्बु	साक्षी	n		???	
1465	Gyalsumdo	STRAWBERRY	3138	paŋse			strawberry	पाङ्से	एक प्रकारको फलफुल	n	3138	STRAWBERRY	2
1466	Gyalsumdo			papke			to pull down, to bring down	पाप्के	झार्नु	v		???	
1467	Gyalsumdo			pamen			Brahmin (< Nep )	पामेन्	बाहुन	n		???	
1468	Gyalsumdo			par			photo	पार्	तस्बिर	n		???	
1469	Gyalsumdo			para			kind of game	पारा	गोटी राखेर खेलिने खेल	n		???	
1470	Gyalsumdo	BURN	2102	parke			to burn	पार्के	बल्नु	v	2102	BURN	1
1471	Gyalsumdo			parke			to make something burn	पार्के	बाल्नु	v		???	
1472	Gyalsumdo			parto			handful of stones	पार्तो	मुठ्ठीभरि अट्ने ढुङ्गा	n		???	
1473	Gyalsumdo	SCRATCH	1436	parsi ghjapke			to scratch	पार्सि घ्याप्के	कोतर्नु	v	1436	SCRATCH	1
1475	Gyalsumdo	FRIDAY	1692	pasaŋ			Friday	पासाङ्	शुक्रबार	n.temp	1692	FRIDAY	2
1476	Gyalsumdo			pika			season spanning the months of Chaitra, Baisakh, and Jestha	पिका	बैशाख-जेष्ठ-आषाढ (याम)	n		???	
1477	Gyalsumdo			pike			to uproot	पिके	उखेल्नु	v		???	
1478	Gyalsumdo			piŋkjum			sour pickle	पिङ्क्युम्	अमिलो टिपेर खाने अचार	n		???	
1479	Gyalsumdo			pitəl			brass (< Nep )	पितल्	पित्तल	n		???	
1481	Gyalsumdo	KNEEL	66	pimu tsuke			to kneel	पिमु चुके	[घुँडा टेक्नु]	v	66	KNEEL	1
1482	Gyalsumdo	DOVE	1853	piruŋ			pigeon	पिरुङ्	[परेवा]	n	1853	DOVE	2
1484	Gyalsumdo			piwaŋ			a string musical instrument (sarangi)	पिवाङ्	[सारङगी]	n		???	
1485	Gyalsumdo	FEATHER	1201	pu			feather	पु	[प्वाँख, भुत्ला]	n	1201	FEATHER	2
1486	Gyalsumdo	BOY	1366	pu			boy	भु	[केटो]	n	1366	BOY	2
1487	Gyalsumdo			puike			to offer	पुइके	[घचट्नु, चढाउनु]	v		???	
1488	Gyalsumdo			puke			to make a hole, to bore	पुके	[छेड्नु]	v		???	
1489	Gyalsumdo	SHOULDER	1482	puŋpa			shoulder	पुङ्पा	[कुम]	n	1482	SHOULDER	2
1491	Gyalsumdo			pumpuli			kind of fruit	पुम्पुलि	[रातो दाना (रूखमा फल्ने)]	n		???	
1492	Gyalsumdo			pulis			police (< Eng )	पुलिस्	[पुलिस]	n	656	POLICE	4
1493	Gyalsumdo			pøke			to spill	पूके	[पोखिनु]	v	3130	SPILL (SOMETHING)	3
1494	Gyalsumdo			pøpa			Tibetan	पूपा	तिब्बती	n.prop		???	
1495	Gyalsumdo			pe			history	पे	इतिहास	n		???	
1497	Gyalsumdo			pe			model	पे	नमुना	n		???	
1498	Gyalsumdo			peʂol			custom, tradition	पेश्रोल्	चलन चल्ती	n	1747	CUSTOM	4
1499	Gyalsumdo			peke			to sift	पेके	केलाउनु, छान्नु	v		???	
1500	Gyalsumdo	OPEN	1156	peke			to open	पेके	खोल्नु	v	1156	OPEN	1
1501	Gyalsumdo	BOOK	963	petʃa			book	पेच्या	किताब	n	963	BOOK	2
1502	Gyalsumdo			petopa			pulse	पेतोपा	दाल	n		???	
1504	Gyalsumdo	SATURDAY	1700	pempa			Saturday	पेम्पा	शनिबार	n.temp	1700	SATURDAY	2
1506	Gyalsumdo			pokosʏke			to skin, to peel, to cut the skin	पोकोसीके	छाला खुर्कनु	v	291	PULL OFF (SKIN)	3
1508	Gyalsumdo	WOMAN	962	pomo			woman	पोमो	महिला	n	962	WOMAN	2
1509	Gyalsumdo			pompu meke			clumsy, awkward	पोम्पु मेके	भद्दा, नसुहाउने	adj		???	
1510	Gyalsumdo	HARE	1190	porepoŋ			hare	पोरेपोङ्	खरायो	n	1190	HARE	2
1511	Gyalsumdo			porto			small wound	पोर्तो	खटिरा	n		???	
1512	Gyalsumdo	SOFT	1856	polpu			soft	पोल्पु	नरम	adj	1856	SOFT	2
1513	Gyalsumdo			poʃol			ornamental gem, for example, coral	पोशोल्	मुगा जस्तै गहना	n	668	ROCK	4
1514	Gyalsumdo	POOR	1674	praŋpu			poor		गरिब प्राङ्पु	adj	1674	POOR	2
1515	Gyalsumdo			phətsen			close kin	फचेन्	हाड नाता	n. kin		???	
1516	Gyalsumdo	PUMPKIN	864	phərsi			pumpkin	फर्सि	फर्सी	n	864	PUMPKIN	2
1517	Gyalsumdo	PIGLET	2564	phakṭuk			piglet	फाक्टुक्	सुँगुरको बच्चा	n	2564	PIGLET	4
1519	Gyalsumdo	PART	779	phanor ghøke			part	फानोर घूके	अंश बाँड्नु	n	779	PART	2
1520	Gyalsumdo			phandzom mandzom			a person who has both parents living	फान्जोम् मान्जोम्	बाबु आमा दुबै भएको मान्छे	n		???	
1521	Gyalsumdo	YEAST	967	phap			yeast	फाप्	मर्चा	n	967	YEAST	4
1522	Gyalsumdo			phama			father and mother, parents	फामा	बाआमा	n	505	PARENTS	4
1523	Gyalsumdo			phama saŋpu			good pedigree, good or respectable tribal or clan affiliation	फामा साङ्पु	राम्रो कुल	n	1035	GOOD	4
1524	Gyalsumdo			phamke			to be defeated, to be hopeless	फाम्के	हार्नु, निरास हुनु	v		???	
1525	Gyalsumdo			phajar			step father	फायार्	सौतेनी बुवा	n. kin		???	
1526	Gyalsumdo			phike			to cleanse	फिके	पुछ्नु	v		???	
1528	Gyalsumdo			phindzəra			gassy	फिन्जरा	पदुवा	adj		???	
1529	Gyalsumdo	FART	1159	phinti taŋke			to fart	फिन्ति ताङ्के	पाध्‍नु	v	1159	FART	1
1530	Gyalsumdo	FLY (MOVE THROUGH AIR)	1441	phirke			to fly	फिर्के	उड्नु	v	1441	FLY (MOVE THROUGH AIR)	1
1531	Gyalsumdo			phirtsuke			to cause something to fly	फिर्चुके	उडाउनु	v		???	
1532	Gyalsumdo	GO OUT	1107	phila			out	फिला	बाहिर	adv.loc	1107	GO OUT	2
1533	Gyalsumdo	CAVE	1155	phu			cave	फु	गुफा	n	1155	CAVE	2
1534	Gyalsumdo			phui ghjapke			to blow in the wind, to be loose	फुइ घ्याप्के	फुक्‍नु	v		???	
1535	Gyalsumdo			phuike			to blow on something, such as a flame	फुइके	फुक्‍नु	v		???	
1536	Gyalsumdo	CORPSE	767	phuŋbu			corpse	फुङ्बु	लास	n	767	CORPSE	2
1538	Gyalsumdo	SLEEVE	2953	phutuŋ			sleeve	फुतुङ्	बाहुला	n	2953	SLEEVE	2
1540	Gyalsumdo	POT	1462	phurpa			pot	फुर्पा	भाँडो (चिया पिउने)	n	1462	POT	2
1541	Gyalsumdo	THURSDAY	1693	phurpu			Thursday	फुर्पु	विहिबार	n.temp	1693	THURSDAY	2
1542	Gyalsumdo			phulke			to offer to god	फुल्के	चढाउनु (भगवान लाई)	v		???	
1543	Gyalsumdo	FLOUR	1594	pheki			flour	फेकि	थैलो (पिठो हाल्ने)	n	1594	FLOUR	2
1544	Gyalsumdo	MONEY	1559	phekor			money	फेकोर्	चीनिया पैसा	n	1559	MONEY	2
1545	Gyalsumdo			phetaŋlo			inside out	फेताङ्लो	उल्टो	n		???	
1546	Gyalsumdo	CALL	1084	phepke			to call	फेप्सुङ्	बोलाउनु (आदर)	v.hon	1084	CALL	1
1547	Gyalsumdo	GO	695	phepke			to go	फेप्के	जानु	v.hon	695	GO	1
1548	Gyalsumdo	COME	1446	phepke			to come	फेप्के	आउनु	v. hon	1446	COME	1
1549	Gyalsumdo			phebe			incest occurring on father's side	फेबे	हाड नाता (बुवा)	n		???	
1550	Gyalsumdo			phera			a scolding, chastisement	फेरा	गाली	n		???	
1551	Gyalsumdo	SCOLD	299	phera ̀laŋke			to scold	फेरा लाङ्	हप्काउनु, गालि गर्नु	v	299	SCOLD	1
1552	Gyalsumdo	AGAIN	204	phelam			again	फेलाम्	फेरि	adv.temp	204	AGAIN	2
1553	Gyalsumdo			phelam phelam			again and again, with excessive repetition	फेलाम् फेलाम्	घरिघरि	adv.temp		???	
1554	Gyalsumdo			pheʃe			sharecropping	फेशे	अधियाँ	n		???	
1555	Gyalsumdo	ROOSTER	1511	pho			cock, rooster	फो	भाले	n	1511	ROOSTER	2
1556	Gyalsumdo	BULL	1008	pho ̀laŋ			bull	फोलाङ्	गोरू	n	1008	BULL	2
1557	Gyalsumdo			phoke			to strike a target (throwing)	फोके	हानेको कुरा लाग्‍नु	v		???	
1558	Gyalsumdo	WIDOWER	1981	phoraŋ			widower	फोराङ्	विधुर, पत्नी मरेको लोग्ने मान्छे	n	1981	WIDOWER	2
1559	Gyalsumdo			phoro ʃamu			kind of mushroom	फोरो शामु	गुची च्याउ	n		???	
1560	Gyalsumdo			phortʃe			fire used as punishment for committing adultery	फोर्च्ये	जारी	n		???	
1561	Gyalsumdo	CUP	476	phorpa			cup	फोर्पा	कप	n	476	CUP	2
1562	Gyalsumdo			pholomolo			hermaphrodite	फोलोमोलो	नपुङ्सक	n		???	
1563	Gyalsumdo			phoser			eligible bachelor, one who is celibate	फोसेर्	यौन सम्पर्कको अनुभव नभएको केटो	n		???	
1564	Gyalsumdo			phoso			boasting, pride	फोसो	शेखी, घमन्ड	n		???	
1565	Gyalsumdo			phrəmse			food grain like corn	फ्रम्से	मकैको जस्तो दाना, फल	n		???	
1568	Gyalsumdo			bəltshi			fish hook (<Nep )	बल्छि	बल्छी	n	1074	FISHHOOK	4
1569	Gyalsumdo			baŋdər			monkey (< Nep )	बाङ्दर्	बाँदर	n	1350	MONKEY	4
1570	Gyalsumdo	FALL	1280	baptaŋ			to fall	पाप्ताङ्	ढाल्नु	v	1280	FALL	1
1572	Gyalsumdo	DONKEY	1862	buŋgu			donkey	बुङ्गु	गधा, गदोहो	n	1862	DONKEY	2
1574	Gyalsumdo			bøke			to swell, to be inflamed	बूके	सुन्निनु	v	1573	SWELL	3
1575	Gyalsumdo			benpu			piece of cloth fixed on the back of a horse	बेन्पु	घोडाको पछाडि सुरूमा ओछ्याउने कपडा	n		???	
1576	Gyalsumdo	SAND	671	bema			sand	बेमा	बालुवा	n	671	SAND	2
1578	Gyalsumdo			bhəṭṭə			pot in which water is chaned while preparing liquor	भट्‍ट	रक्सी बनाउँदा पानी फेर्ने भाँडो	n		???	
1579	Gyalsumdo			bhəta			creeper vine, bramble	भता	लहरा, जरा	n		???	
1580	Gyalsumdo			bhəta tsa			grass of tree	भता च	रुखको घाँस	n		???	
1581	Gyalsumdo			bhətar			to give respect during a wedding (The guests are welcomed by giving them a scarf)	भतार्	सम्मान गर्ने काम (ग्याल्सुम्दो समुदायको विवाहमा खाता लगाइदिएर सम्मान गर्ने गरिन्छ)	v		???	
1582	Gyalsumdo			bhəpke			to climb down, to descend, to fall	भप्‍के	ओर्लनु , झर्नु	v		???	
1583	Gyalsumdo	FALL	1280	bhəpʃorke			to fall	भप्‍शोर्के	ढल्नु	v	1280	FALL	1
1584	Gyalsumdo			bhəru			wealthy	भरु	धनी	adj		???	
1585	Gyalsumdo			bhəlu			brewed rice	भलु	भाते जाँड	n		???	
1586	Gyalsumdo			bhəlu mendo			kind of flower blooming on the ground in the hills	भलु मेन्‍दो	लेकमा पाइने एक प्रकारको फूल	n		???	
1587	Gyalsumdo	SPIDER WEB	1065	bhəltsaŋ			web	भल्चाङ्	जालो (माकुराको)	n	1065	SPIDER WEB	2
1588	Gyalsumdo			bhake			to be doubled, to be piled up	भाके	खप्टिनु	v		???	
1589	Gyalsumdo			bhake			to add	भाके	थप्‍नु	v	2882	ADD	1
1590	Gyalsumdo			bhaktaŋ			basket made of bamboo stripes	भाक्ताङ्	डालो	n		???	
1591	Gyalsumdo			bhaŋa			basket for storing grains	भाङा	भकारी	n		???	
1592	Gyalsumdo			bhaŋke			to get wet, to make wet	भाङ्के	भिजाउनु	v	2324	GET WET	3
1593	Gyalsumdo	WET	1726	bhaŋke			to be wet	भाङ्के	भिज्नु	v	1726	WET	1
1594	Gyalsumdo			bhaŋke			to moisten	भाङ्के	भिज्नु	v	28	MOISTEN	1
1595	Gyalsumdo			bhaŋtsuke			to cause something to moisten	भाङ्चुके	भिजाउनु	v		???	
1596	Gyalsumdo	BAMBOO	1927	bhaŋso			bamboo	भाङ्सो	बाँस	n	1927	BAMBOO	2
1597	Gyalsumdo			bhaptaŋke			to remove	भाप्‍ताङ्के	लडाउनु	v		???	
1598	Gyalsumdo			bharima			friend of bride and bridegroom	भारिमा	दुलाहा वा दुलहीको साथी	n		???	
1599	Gyalsumdo	BURN	2102	bharke			to burn	भार्के	बल्नु	v	2102	BURN	1
1600	Gyalsumdo			bhale kegjap			to cackle	भाले केग्याप्	भाले बास्‍नु	v		???	
1601	Gyalsumdo	SPIDER	843	bhalpa			spider	भाल्पा	माकुरा	n	843	SPIDER	2
1602	Gyalsumdo	CALF	1989	bhiu			calf	भिउ	बाच्छो, बाच्छी	n	1989	CALF	2
1603	Gyalsumdo			bhike			to be released, to go	भिके	जानु, फुस्किनु	v		???	
1605	Gyalsumdo	SON	1620	bhidzha			son	भिजा	छोरो	n. kin	1620	SON	2
1606	Gyalsumdo			bhindri			wheel of a watermill	भिन्द्रि	घट्‍टको पाङग्रा	n		???	
1607	Gyalsumdo			bhipke			to be driven in, be buried, to bury something, to be submerged	भिप्के	गड्नु, डुब्‍नु	v		???	
1608	Gyalsumdo			bhiru			placenta	भिरु	साल	n		???	
1609	Gyalsumdo			bhiliŋge			sexually transmitted disease	भिलिङ्गे	यौन रोग (भिरिङ्गी)	n		???	
