# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA	COUNTERPART	SOURCE	TOKENS	COGID	OLDCOG	SEGMENTS
27100	Yidu	I	ŋɑ	I	OLD	ŋ ɑ	327	327	ŋ ɑ
27115	Motuo_Menba	I	aŋ	I	OLD	a ŋ	10390	10390	a ŋ
27972	rGyalrong_Maerkang	I	ŋɑ	I	OLD	ŋ ɑ	327	327	ŋ ɑ
29223	Daofu	I	ŋa	I	OLD	ŋ a	327	327	ŋ a
29683	Dulong	I	ŋɑ	I	OLD	ŋ ɑ	327	327	ŋ ɑ
29921	Tibetan_Batang	I	ŋa	I	OLD	ŋ a	327	327	ŋ a
46179	Longgang	I	ŋai		OLD	ŋ a i	327	327	ŋ ai
31719	Zhaba_Daofu_County	I	ŋa	I	OLD	ŋ a	327	327	ŋ a
32525	Tibetan_Xiahe	I	ŋa	I	OLD	ŋ a	327	327	ŋ a
33977	Darang_Taraon	I	xɑŋ	I	OLD	x ɑ ŋ	10387	10387	x ɑ ŋ
34331	Lisu	I	ŋuɑ	I	OLD	ŋ u ɑ	327	327	ŋ uɑ
34581	Tibetan_Lhasa	I	ŋa	I	OLD	ŋ a	327	327	ŋ a
34693	Tibetan_Alike	I	ŋæ	I	OLD	ŋ æ	327	327	ŋ æ
40885	Old_Chinese	I	a		OLD	a	327	327	a
41651	Wobzi_Khroskyabs	I	ŋô		OLD	ŋ ô	327	327	ŋ ô
41913	Chepang	I	ʔa	I	OLD	ʔ a	3835	3835	ʔ a
41914	Chepang	I	ŋa	I	OLD	ŋ a	327	327	ŋ a
42168	Garo	I	aŋa	I (pro)	OLD	a ŋ a	10388	10388	a ŋ a
42394	Thulung	I	go		OLD	g o	799	799	g o
42746	Hakha_Chin	I	kàymaʔ	I (pron.)	OLD	k à y m a ʔ	29721	29721	k à y m a ʔ
#
43045	Bunan	ICE	lis	ice, egg white	OLD	l i s	239	239	l i s
43727	Kulung	ICE	nŋ	snow, ice (n.)	OLD	n ŋ	2395	2395	n ŋ
44182	Achang_Longchuan	ICE	kət	ice n	OLD	k ə t	904	904	k ə t
44189	Bola	ICE	ŋ	ice n	OLD	ŋ	907	907	ŋ
44190	Lashi	ICE	ŋn	ice n	OLD	ŋ n	907	907	ŋ n
44934	Atsi	ICE	ŋnuŋ	ice n	OLD	ŋ n u ŋ	907	907	ŋ n u ŋ
45407	Rangoon	ICE	jeɛ		OLD	j e ɛ	1284	1284	j eɛ
43279	Byangsi	ICE	tɨlin	ice	OLD	t ɨ l i n	239	239	t ɨ l i n
46792	Guangzhou	ICE	syt	ice	OLD	s y t	1777	1777	s y t
46793	Chaozhou	ICE	pĩã		OLD	p ĩ ã	1169	1169	p ĩã
46794	Longgang	ICE	pɛn		OLD	p ɛ n	1169	1169	p ɛ n
46795	Jieyang	ICE	pĩã		OLD	p ĩ ã	1169	1169	p ĩã
46796	Xingning	ICE	pien		OLD	p i e n	1169	1169	p ie n
46797	Guangzhou	ICE	pɪŋ		OLD	p ɪ ŋ	1169	1169	p ɪ ŋ
15107	Old_Tibetan	ICE	ɴjagspa		OLD	ɴ j a g s p a	818	818	ɴ j a g s p a
15136	Japhug	ICE	tɤjpɣom		OLD	t ɤ j p ɣ o m	1169	1169	t ɤ j p ɣ o m
48151	Tangut	ICE	w		OLD	w	1169	1169	w
48480	Mikir	ICE	are		OLD	a r e	0	0	a r e
27605	Tibetan_Lhasa	ICE	akpa	ice	OLD	a k p a	818	818	a k p a
26340	Jingpho	ICE	jenp	ice	OLD	j e n p	818	818	j e n p
27339	rGyalrong_Maerkang	ICE	tarkɑm	ice	OLD	t a r k ɑ m	2388	2388	t a r k ɑ m
28576	Daofu	ICE	lvo	ice	OLD	l v o	1169	1169	l v o
29021	Dulong	ICE	bɹɑp	ice	OLD	b ɹ ɑ p	1169	1169	b ɹ ɑ p
30423	Darang_Taraon	ICE	tɑpɹɯ	ice	OLD	t ɑ p ɹ ɯ	16	16	t ɑ p ɹ ɯ
30971	Bokar	ICE	aba	ice	OLD	a b a	818	818	a b a
33021	Lisu	ICE	ȵ	ice	OLD	ȵ	907	907	ȵ
33975	Tibetan_Batang	ICE	ɑr	ice	OLD	ɑ r	818	818	ɑ r
33993	Motuo_Menba	ICE	ba	ice	OLD	b a	1169	1169	b a
34054	Tibetan_Alike	ICE	dar	ice	OLD	d a r	2797	2797	d a r
46791	Beijing	ICE	piɤŋ	ice	OLD	p i ɤ ŋ	1169	1169	p iɤ ŋ
34366	Yidu	ICE	ɑpɹu	ice	OLD	ɑ p ɹ u	16	16	ɑ p ɹ u
34448	Tibetan_Xiahe	ICE	tar	ice	OLD	t a r	2797	2797	t a r
35295	Zhaba_Daofu_County	ICE	nei	ice	OLD	n e i	1169	1169	n ei
40886	Old_Chinese	ICE	prəŋ		OLD	p r ə ŋ	1169	1169	p r ə ŋ
41158	Old_Burmese	ICE	rij		OLD	r i j	1284	1284	r i j
41652	Wobzi_Khroskyabs	ICE	rm		OLD	r m	1169	1169	r m
41915	Chepang	ICE	bərap	ice (<N bərəph)	OLD	b ə r a p	1169	1169	b ə r a p
42169	Garo	ICE	borop	ice; snow (n)	OLD	b o r o p	1169	1169	b o r o p
42324	Old_Tibetan	ICE	abrom		OLD	a b r o m	1169	1169	a b r o m
42325	Old_Tibetan	ICE	dar		OLD	d a r	2797	2797	d a r
42747	Hakha_Chin	ICE	tial	ice (n.)	OLD	t i a l	1284	1284	t ia l
#
43066	Bunan	INSIDE	naŋ	inside	OLD	n a ŋ	255	255	n a ŋ
43203	Byangsi	INSIDE	ciu	inside	OLD	c i u	347	347	c iu
43428	Rongpo	INSIDE	əndər	inside	OLD	ə n d ə r	480	480	ə n d ə r
43653	Kulung	INSIDE	g	inside (n.)	OLD	g	626	626	g
43855	Khaling	INSIDE	ʔugo		OLD	ʔ u g o	626	626	ʔ u g o
43952	Bantawa	INSIDE	hut	hole, inside	OLD	h u t	800	800	h u t
45049	Lashi	INSIDE	aou	inside	OLD	a o u	1201	1201	aou
45096	Bola	INSIDE	aau	inside	OLD	a a u	1201	1201	aau
45104	Xiandao	INSIDE	axau	inside	OLD	a x a u	1201	1201	a x au
45170	Atsi	INSIDE	aau	inside	OLD	a a u	1201	1201	aau
45209	Achang_Longchuan	INSIDE	axau	inside	OLD	a x a u	1201	1201	a x au
45260	Maru	INSIDE	auk	inside	OLD	a u k	1201	1201	au k
45936	Lushai	INSIDE	yŋah	within	OLD	y ŋ a h	1485	1485	y ŋ a h
46339	Beijing	INSIDE	liou	in, inside	OLD	l i o u	1655	1655	l iou
46342	Guangzhou	INSIDE	jppin	in, inside	OLD	j p p i n	1654	1654	j pp i n
46343	Chaozhou	INSIDE	laipĩ		OLD	l a i p ĩ	1655	1655	l ai p ĩ
46344	Longgang	INSIDE	tipɔi		OLD	t i p ɔ i	1656	1656	t i p ɔi
46345	Jieyang	INSIDE	laipãĩ		OLD	l a i p ã ĩ	1655	1655	l ai p ãĩ
46346	Xingning	INSIDE	tipɔɛ		OLD	t i p ɔ ɛ	1656	1656	t i p ɔɛ
47577	Ukhrul	INSIDE	ʔaluŋ	inside	OLD	ʔ a l u ŋ	10575	10575	ʔ a l u ŋ
47784	Hayu	INSIDE	be	in, on, at (pp)	OLD	b e	2167	2167	b e
48059	Tangut	INSIDE	u		OLD	u	4214	4214	u
48377	Mikir	INSIDE	arlō		OLD	a r l ō	10534	10534	a r l ō
48589	Rabha	INSIDE	pímuŋ	inside	OLD	p í m u ŋ	10535	10535	p í m u ŋ
43953	Bantawa	INSIDE	hutda	inside (postp)	OLD	h u t d a	800	800	h u t d a
45384	Rangoon	INSIDE	ɑɛ	inside	OLD	ɑ ɛ	1281	1281	ɑɛ
26807	Jingpho	INSIDE	kăt	inside	OLD	k ă t	338	338	k ă t
26963	Motuo_Menba	INSIDE	naŋ	inside	OLD	n a ŋ	255	255	n a ŋ
45731	Bahing	INSIDE	ɔ	inside (n)	OLD	ɔ	626	626	ɔ
27856	rGyalrong_Maerkang	INSIDE	wugu	inside	OLD	w u g u	626	626	w u g u
28140	Tibetan_Lhasa	INSIDE	naŋ	inside	OLD	n a ŋ	255	255	n a ŋ
28141	Tibetan_Lhasa	INSIDE	naŋlo	inside	OLD	n a ŋ l o	255	255	n a ŋ l o
29094	Daofu	INSIDE	noŋ	inside	OLD	n o ŋ	255	255	n o ŋ
29527	Dulong	INSIDE	ɑduŋ	inside	OLD	ɑ d u ŋ	10574	10574	ɑ d u ŋ
29798	Tibetan_Batang	INSIDE	nõ	inside	OLD	n õ	255	255	n õ
31599	Zhaba_Daofu_County	INSIDE	əpi	inside	OLD	ə p i	2261	2261	ə p i
31677	Darang_Taraon	INSIDE	lɯmkoŋ	inside	OLD	l ɯ m k o ŋ	10576	10576	l ɯ m k o ŋ
32386	Tibetan_Xiahe	INSIDE	naŋ	inside	OLD	n a ŋ	255	255	n a ŋ
33491	Lisu	INSIDE	nɛkuɑ	inside	OLD	n ɛ k u ɑ	2667	2667	n ɛ k uɑ
33907	Bokar	INSIDE	naŋ	inside	OLD	n a ŋ	255	255	n a ŋ
34546	Tibetan_Alike	INSIDE	naŋ	inside	OLD	n a ŋ	255	255	n a ŋ
34851	Yidu	INSIDE	lumkoŋ	inside	OLD	l u m k o ŋ	10576	10576	l u m k o ŋ
35793	Japhug	INSIDE	ɯɯ	inside	OLD	ɯ ɯ	626	626	ɯɯ
40887	Old_Chinese	INSIDE	ups		OLD	u p s	10564	10564	u p s
41653	Wobzi_Khroskyabs	INSIDE	gə		OLD	g ə	626	626	g ə
41916	Chepang	INSIDE	itrə	inside (<N bhitrə)	OLD	i t r ə	3836	3836	i t r ə
42170	Garo	INSIDE	niŋʔa	inside (pp)	OLD	n i ŋ ʔ a	29751	29751	n i ŋ ʔ a
42371	Old_Tibetan	INSIDE	naŋ		OLD	n a ŋ	255	255	n a ŋ
42422	Thulung	INSIDE	gnu		OLD	g n u	626	626	g n u
42748	Hakha_Chin	INSIDE	ûŋ	inside (adv.)	OLD	û ŋ	1485	1485	û ŋ
#
43085	Bunan	KILL	pur	kill	OLD	p u r	265	265	p u r
43359	Byangsi	KILL	sàmo	kill, extinguish	OLD	s à m o	3125	3125	s à m o
43585	Rongpo	KILL	sad	kill, extinguish	OLD	s a d	3125	3125	s a d
43812	Kulung	KILL	seima	kill, extinguish (fire), put off (vt-5 [1: set- 2: sett- 3: sei- 4: sen- 5: se:-])	OLD	s e i m a	3125	3125	s ei m a
43954	Bantawa	KILL	set	to kill; when in middle conjugation, 'to be killed' used figuratively for 'to be drunk'	OLD	s e t	3125	3125	s e t
44369	Lashi	KILL	st	kill v.	OLD	s t	3125	3125	s t
44597	Rangoon	KILL	ɑʔ		OLD	ɑ ʔ	3125	3125	ɑ ʔ
44675	Rangoon	KILL	pɔ		OLD	p ɔ	1069	1069	p ɔ
45016	Achang_Longchuan	KILL	sat	kill v.	OLD	s a t	3125	3125	s a t
45019	Atsi	KILL	sat	kill v.	OLD	s a t	3125	3125	s a t
45023	Maru	KILL	sʔ	kill v.	OLD	s ʔ	3125	3125	s ʔ
45024	Xiandao	KILL	satut	kill v.	OLD	s a t u t	3125	3125	s a t u t
45867	Bahing	KILL	sat	kill (vt)	OLD	s a t	3125	3125	s a t
46125	Lushai	KILL	at	kill (v)	OLD	a t	3125	3125	a t
47323	Beijing	KILL	ʂa	kill	OLD	ʂ a	3125	3125	ʂ a
47324	Guangzhou	KILL	ʃat	kill	OLD	ʃ a t	3125	3125	ʃ a t
47325	Chaozhou	KILL	ai		OLD	a i	1927	1927	ai
47326	Longgang	KILL	ɔŋ		OLD	ɔ ŋ	1928	1928	ɔ ŋ
47327	Jieyang	KILL	ai		OLD	a i	1927	1927	ai
47328	Xingning	KILL	sa		OLD	s a	3125	3125	s a
47722	Ukhrul	KILL	sakəat	kill	OLD	s a k ə a t	3125	3125	s a k əa t
47925	Hayu	KILL	jʊk	chop, kill (vtt)	OLD	j ʊ k	3115	3115	j ʊ k
47926	Hayu	KILL	sɿt	kill (vtt)	OLD	s ɿ t	3125	3125	s ɿ t
15213	Old_Tibetan	KILL	gsod	kill	OLD	g s o d	3125	3125	g s o d
15226	Khaling	KILL	set	kill	OLD	s e t	3125	3125	s e t
15227	Limbu	KILL	sɛt	kill	OLD	s ɛ t	3125	3125	s ɛ t
15242	Japhug	KILL	sat	kill	OLD	s a t	3125	3125	s a t
15246	Tangut	KILL	sja	kill	OLD	s j a	3125	3125	s j a
48286	Mikir	KILL	ap		OLD	a p	10391	10391	a p
48642	Rabha	KILL	síixi	kill	OLD	s í i x i	3359	3359	s íi x i
44483	Bola	KILL	sʔ	kill v.	OLD	s ʔ	3125	3125	s ʔ
26682	Bokar	KILL	men	kill	OLD	m e n	3113	3113	m e n
27472	Motuo_Menba	KILL	ɕe	kill	OLD	ɕ e	3125	3125	ɕ e
28808	Tibetan_Lhasa	KILL	sɛ	kill	OLD	s ɛ	3125	3125	s ɛ
29388	Jingpho	KILL	sat	kill	OLD	s a t	3125	3125	s a t
30401	Tibetan_Batang	KILL	ũ	kill	OLD	ũ	2802	2802	ũ
30402	Tibetan_Batang	KILL	sɛʔ	kill	OLD	s ɛ ʔ	3125	3125	s ɛ ʔ
32215	Zhaba_Daofu_County	KILL	e	kill	OLD	e	3125	3125	e
32273	Daofu	KILL	ɛ	kill (a person)	OLD	ɛ	3125	3125	ɛ
32804	Darang_Taraon	KILL	se	kill	OLD	s e	3125	3125	s e
32876	Tibetan_Xiahe	KILL	sɕl	kill (a person)	OLD	s ɕ l	3125	3125	s ɕ l
32877	Tibetan_Xiahe	KILL	ɕa	kill / slaughter (an animal)	OLD	ɕ a	3125	3125	ɕ a
34402	Dulong	KILL	sɑt	kill	OLD	s ɑ t	3125	3125	s ɑ t
34624	Lisu	KILL	s	kill	OLD	s	3125	3125	s
35050	Tibetan_Alike	KILL	psat	kill	OLD	p s a t	3125	3125	p s a t
35226	Yidu	KILL	mu	kill	OLD	m u	3021	3021	m u
35276	rGyalrong_Maerkang	KILL	kɑsɑt	kill	OLD	k ɑ s ɑ t	3125	3125	k ɑ s ɑ t
40888	Old_Chinese	KILL	srat		OLD	s r a t	3125	3125	s r a t
41241	Old_Burmese	KILL	sat		OLD	s a t	3125	3125	s a t
41654	Wobzi_Khroskyabs	KILL	s		OLD	s	3125	3125	s
41917	Chepang	KILL	sat	kill, catch (and kill); finish off (ext.)	OLD	s a t	3125	3125	s a t
42171	Garo	KILL	sieta	kill (vt)	OLD	s i e t a	3359	3359	s ie t a
42172	Garo	KILL	soʔota	kill (vt)	OLD	s o ʔ o t a	3125	3125	s o ʔ o t a
42586	Thulung	KILL	set		OLD	s e t	3125	3125	s e t
42749	Hakha_Chin	KILL	ataʔ	kill (v.)	OLD	a t a ʔ	3125	3125	a t a ʔ
#
43138	Bunan	KNEAD	truk	knead	OLD	t r u k	307	307	t r u k
43360	Byangsi	KNEAD	dumo	knead	OLD	d u m o	436	436	d u m o
43586	Rongpo	KNEAD	ol	knead	OLD	o l	578	578	o l
43813	Kulung	KNEAD	ma	knead (vt-3 [1: cǝk- 2: cɔ:- 3: cɔk-])	OLD	m a	717	717	m a
43955	Bantawa	KNEAD	dɨp	to make clay, to knead	OLD	d ɨ p	801	801	d ɨ p
45868	Bahing	KNEAD	nok	knead, trample mud or (vt)	OLD	n o k	3303	3303	n o k
47723	Ukhrul	KNEAD	ənaj	knead	OLD	ə n a j	4197	4197	ə n a j
47927	Hayu	KNEAD	cat	knead (vt, vtt)	OLD	c a t	2236	2236	c a t
48261	Tangut	KNEAD	nej		OLD	n e j	4197	4197	n e j
48492	Mikir	KNEAD	patip		OLD	p a t i p	0	0	p a t i p
25199	Tibetan_Batang	KNEAD	lĩ	knead (dough)	OLD	l ĩ	3059	3059	l ĩ
26100	Lisu	KNEAD	pu	knead (dough)	OLD	p u	3358	3358	p u
27467	Motuo_Menba	KNEAD	ȵe	knead (dough)	OLD	ȵ e	4197	4197	ȵ e
28422	rGyalrong_Maerkang	KNEAD	kɑni	knead (dough)	OLD	k ɑ n i	4197	4197	k ɑ n i
28751	Tibetan_Xiahe	KNEAD	hno	knead (dough)	OLD	h n o	3579	3579	h n o
28800	Tibetan_Lhasa	KNEAD	i	knead (dough)	OLD	i	2773	2773	i
29289	Daofu	KNEAD	lne	knead (dough)	OLD	l n e	4197	4197	l n e
30124	Dulong	KNEAD	nɑi	knead (dough)	OLD	n ɑ i	4197	4197	n ɑi
30249	Jingpho	KNEAD	anut	knead (dough)	OLD	a n u t	2610	2610	a n u t
32072	Darang_Taraon	KNEAD	ɑkɑ	knead (dough)	OLD	ɑ k ɑ	2368	2368	ɑ k ɑ
32210	Zhaba_Daofu_County	KNEAD	kʌʂə	knead (dough)	OLD	k ʌ ʂ ə	2412	2412	k ʌ ʂ ə
34178	Bokar	KNEAD	n	knead (dough)	OLD	n	2824	2824	n
35047	Tibetan_Alike	KNEAD	ɣər	knead (dough)	OLD	ɣ ə r	2976	2976	ɣ ə r
35794	Japhug	KNEAD	rɤlaj	knead	OLD	r ɤ l a j	3105	3105	r ɤ l a j
40726	Khaling	KNEAD	lom		OLD	l o m	3601	3601	l o m
40727	Limbu	KNEAD	sr		OLD	s r	3602	3602	s r
41242	Old_Burmese	KNEAD	naj		OLD	n a j	4197	4197	n a j
41655	Wobzi_Khroskyabs	KNEAD	ln		OLD	l n	4197	4197	l n
41918	Chepang	KNEAD	man	knead, mix soft material (food, etc.) with water, make paste, massage much	OLD	m a n	3838	3838	m a n
42341	Japhug	KNEAD	ɣle		OLD	ɣ l e	4047	4047	ɣ l e
42587	Thulung	KNEAD	ŋol		OLD	ŋ o l	4101	4101	ŋ o l
42750	Hakha_Chin	KNEAD	anawn	knead (v.)	OLD	a n a w n	4138	4138	a n a w n
#
43086	Bunan	KNEE	pus	knee	OLD	p u s	22	22	p u s
43280	Byangsi	KNEE	pje	knee	OLD	p j e	10572	10572	p j e
43499	Rongpo	KNEE	unnɔ	knee	OLD	u n n ɔ	1867	1867	u nn ɔ
43728	Kulung	KNEE	tumi	knee (n.)	OLD	t u m i	672	672	t u m i
43956	Bantawa	KNEE	tumpɨɨk	knee	OLD	t u m p ɨ ɨ k	672	672	t u m p ɨɨ k
44413	Maru	KNEE	ptlauk	knee n	OLD	p t l a u k	22	22	p t l au k
44625	Rangoon	KNEE	du		OLD	d u	1057	1057	d u
45030	Atsi	KNEE	jiut	knee n	OLD	j i u t	22	22	j iu t
45035	Lashi	KNEE	ptluʔ	knee n	OLD	p t l u ʔ	22	22	p t l u ʔ
45039	Xiandao	KNEE	ɔʔɯk	knee n	OLD	ɔ ʔ ɯ k	22	22	ɔ ʔ ɯ k
45065	Achang_Longchuan	KNEE	iɔʔ	knee n	OLD	i ɔ ʔ	10571	10571	iɔ ʔ
45435	Bola	KNEE	ptlauʔ	knee n	OLD	p t l a u ʔ	22	22	p t l au ʔ
45791	Bahing	KNEE	poki	knee (n)	OLD	p o k i	1401	1401	p o k i
46798	Beijing	KNEE	puɔlɤŋkri	knee	OLD	p u ɔ l ɤ ŋ k r i	1778	1778	p uɔ l ɤ ŋ k r i
46799	Guangzhou	KNEE	stukɔ	knee	OLD	s t u k ɔ	1198	1198	s t u k ɔ
46800	Chaozhou	KNEE	aauu		OLD	a a u u	1779	1779	aauu
46801	Longgang	KNEE	ɪtiu		OLD	ɪ t i u	1198	1198	ɪ t iu
46802	Jieyang	KNEE	aauu		OLD	a a u u	1779	1779	aauu
46803	Xingning	KNEE	iʔiu		OLD	i ʔ i u	1198	1198	i ʔ iu
47641	Ukhrul	KNEE	ʔauk	knee	OLD	ʔ a u k	3365	3365	ʔ au k
47846	Hayu	KNEE	okali	knee (n)	OLD	o k a l i	3365	3365	o k a l i
15266	Old_Tibetan	KNEE	spusmu	knee	OLD	s p u s m u	22	22	s p u s m u
15279	Khaling	KNEE	tmu	knee	OLD	t m u	672	672	t m u
15280	Limbu	KNEE	uŋbo	knee	OLD	u ŋ b o	672	672	u ŋ b o
15295	Japhug	KNEE	tɯχpɯm	knee	OLD	t ɯ χ p ɯ m	2039	2039	t ɯ χ p ɯ m
15299	Tangut	KNEE	ŋwer	knee	OLD	ŋ w e r	1193	1193	ŋ w e r
48371	Mikir	KNEE	keu		OLD	k e u	22	22	k eu
48547	Rabha	KNEE	áaoŋ	knee	OLD	á a o ŋ	10392	10392	áao ŋ
26405	Jingpho	KNEE	lăut	knee	OLD	l ă u t	22	22	l ă u t
26560	Motuo_Menba	KNEE	gumziŋ	knee	OLD	g u m z i ŋ	155	155	g u m z i ŋ
27695	Tibetan_Lhasa	KNEE	pymu	knee	OLD	p y m u	22	22	p y m u
28633	Daofu	KNEE	rŋə	knee	OLD	r ŋ ə	1193	1193	r ŋ ə
29072	Dulong	KNEE	pɑŋpɯt	knee	OLD	p ɑ ŋ p ɯ t	22	22	p ɑ ŋ p ɯ t
29192	rGyalrong_Maerkang	KNEE	təmŋɑ	knee	OLD	t ə m ŋ ɑ	1193	1193	t ə m ŋ ɑ
46020	Lushai	KNEE	ûp	knee	OLD	û p	3365	3365	û p
29825	Tibetan_Batang	KNEE	pemu	knee	OLD	p e m u	22	22	p e m u
30013	Zhaba_Daofu_County	KNEE	pu	knee	OLD	p u	2039	2039	p u
31318	Darang_Taraon	KNEE	ɑbɯm	knee	OLD	ɑ b ɯ m	2039	2039	ɑ b ɯ m
31334	Bokar	KNEE	lɯpɯŋ	knee	OLD	l ɯ p ɯ ŋ	2039	2039	l ɯ p ɯ ŋ
31971	Tibetan_Xiahe	KNEE	wio	knee	OLD	w i o	22	22	w io
33098	Lisu	KNEE	iink	knee	OLD	i i n k	2586	2586	ii n k
34109	Tibetan_Alike	KNEE	wingo	knee	OLD	w i n g o	22	22	w i n g o
40890	Old_Chinese	KNEE	sik		OLD	s i k	1198	1198	s i k
41159	Old_Burmese	KNEE	puac		OLD	p u a c	22	22	p ua c
41160	Old_Burmese	KNEE	dūh		OLD	d ū h	1057	1057	d ū h
41656	Wobzi_Khroskyabs	KNEE	rŋí		OLD	r ŋ í	1193	1193	r ŋ í
41919	Chepang	KNEE	ŋumtol	knee (B)	OLD	ŋ u m t o l	3839	3839	ŋ u m t o l
41920	Chepang	KNEE	krjoŋʔ	knee	OLD	k r j o ŋ ʔ	3840	3840	k r j o ŋ ʔ
42173	Garo	KNEE	jaʔsku	knee (n)	OLD	j a ʔ s k u	3961	3961	j a ʔ s k u
42497	Thulung	KNEE	ktsʉ		OLD	k t s ʉ	1198	1198	k t s ʉ
42751	Hakha_Chin	KNEE	k	knee (n.)	OLD	k	3365	3365	k
#
43027	Bunan	KNIFE	ur	knife	OLD	u r	6172	6172	u r
43117	Bunan	KNIFE	aku	knife	OLD	a k u	6503	6503	a k u
43429	Rongpo	KNIFE	əku	knife	OLD	ə k u	6503	6503	ə k u
43957	Bantawa	KNIFE	uri	small knife one that comes with a khukuri (stuck in the handle)	OLD	u r i	6616	6616	u r i
43958	Bantawa	KNIFE	dabi	khukuri, big knife	OLD	d a b i	6617	6617	d a b i
48184	Tangut	KNIFE	bjɨr		OLD	b j ɨ r	0	0	b j ɨ r
48515	Mikir	KNIFE	nok		OLD	n o k	0	0	n o k
25725	Tibetan_Alike	KNIFE	ə	knife	OLD	ə	3655	3655	ə
25778	Tibetan_Xiahe	KNIFE	ə	knife	OLD	ə	3655	3655	ə
26699	Jingpho	KNIFE	nu	knife	OLD	n u	3978	3978	n u
27738	Daofu	KNIFE	pərzi	knife	OLD	p ə r z i	3645	3645	p ə r z i
27750	rGyalrong_Maerkang	KNIFE	mbərɑ	knife	OLD	m b ə r ɑ	3645	3645	m b ə r ɑ
28015	Tibetan_Lhasa	KNIFE	i	knife	OLD	i	3655	3655	i
28360	Yidu	KNIFE	eɹɑ	knife	OLD	e ɹ ɑ	3648	3648	e ɹ ɑ
30266	Dulong	KNIFE	ɕɑm	knife	OLD	ɕ ɑ m	3649	3649	ɕ ɑ m
30358	Motuo_Menba	KNIFE	owaŋ	knife (long)	OLD	o w a ŋ	4504	4504	o w a ŋ
31522	Zhaba_Daofu_County	KNIFE	ʌzʌ	knife	OLD	ʌ z ʌ	4853	4853	ʌ z ʌ
31587	Darang_Taraon	KNIFE	tɑɹɑ	knife	OLD	t ɑ ɹ ɑ	3648	3648	t ɑ ɹ ɑ
31670	Tibetan_Batang	KNIFE	ɪ	knife	OLD	ɪ	3655	3655	ɪ
33398	Lisu	KNIFE	ɑɑ	knife	OLD	ɑ ɑ	0	0	ɑɑ
34426	Tibetan_Alike	KNIFE	ə	knife	OLD	ə	3655	3655	ə
34617	Bokar	KNIFE	ojok	knife	OLD	o j o k	3647	3647	o j o k
40747	Japhug	KNIFE	rɯɯ		OLD	r ɯ ɯ	3645	3645	r ɯɯ
40748	Khaling	KNIFE	kerdo		OLD	k e r d o	3657	3657	k e r d o
40749	Limbu	KNIFE	cɛpsa		OLD	c ɛ p s a	3658	3658	c ɛ p s a
41274	Old_Burmese	KNIFE	dāh		OLD	d ā h	3873	3873	d ā h
41657	Wobzi_Khroskyabs	KNIFE	bərzé		OLD	b ə r z é	3645	3645	b ə r z é
41921	Chepang	KNIFE	naʔsuyʔ	kukhuri	OLD	n a ʔ s u y ʔ	5288	5288	n a ʔ s uy ʔ
42174	Garo	KNIFE	uri	knife (n)	OLD	u r i	3655	3655	u r i
42375	Old_Tibetan	KNIFE	gri		OLD	g r i	3655	3655	g r i
42423	Thulung	KNIFE	beo		OLD	b e o	5635	5635	b eo
42752	Hakha_Chin	KNIFE	nm	knife (n.)	OLD	n m	5131	5131	n m
#
43126	Bunan	KNOW (SOMETHING)	aʈa	know	OLD	a ʈ a	297	297	a ʈ a
43361	Byangsi	KNOW (SOMETHING)	lmo	lick; know	OLD	l m o	437	437	l m o
43587	Rongpo	KNOW (SOMETHING)	ɳ	know	OLD	ɳ	3452	3452	ɳ
43588	Rongpo	KNOW (SOMETHING)	səs	know	OLD	s ə s	2279	2279	s ə s
43814	Kulung	KNOW (SOMETHING)	eima	know (a fact, person, way), recognize (vt-5 [1: chet- 2: chett- 3: chei- 4: cen- 5: ce:-])	OLD	e i m a	718	718	ei m a
44092	Bantawa	KNOW (SOMETHING)	sint		OLD	s i n t	872	872	s i n t
45869	Bahing	KNOW (SOMETHING)	tu	know (vt)	OLD	t u	1443	1443	t u
46127	Lushai	KNOW (SOMETHING)	iam	know (v)	OLD	i a m	2915	2915	ia m
47329	Beijing	KNOW (SOMETHING)	ɿtɑo	know	OLD	ɿ t ɑ o	1930	1930	ɿ t ɑo
47330	Guangzhou	KNOW (SOMETHING)	i	know	OLD	i	1930	1930	i
47331	Guangzhou	KNOW (SOMETHING)	hiu	know	OLD	h i u	1931	1931	h iu
47332	Chaozhou	KNOW (SOMETHING)	ai		OLD	a i	10150	10150	ai
47333	Longgang	KNOW (SOMETHING)	titau		OLD	t i t a u	1930	1930	t i t au
47334	Jieyang	KNOW (SOMETHING)	ai		OLD	a i	10150	10150	ai
47724	Ukhrul	KNOW (SOMETHING)	kəej	know; see	OLD	k ə e j	3434	3434	k əe j
47928	Hayu	KNOW (SOMETHING)	sɿt	know (vt)	OLD	s ɿ t	3149	3149	s ɿ t
15319	Old_Tibetan	KNOW (SOMETHING)	ɕes	know	OLD	ɕ e s	2279	2279	ɕ e s
15332	Khaling	KNOW (SOMETHING)	ikt	know	OLD	i k t	2280	2280	i k t
15333	Limbu	KNOW (SOMETHING)	nis	know	OLD	n i s	2281	2281	n i s
15348	Japhug	KNOW (SOMETHING)	sɯz	know	OLD	s ɯ z	2279	2279	s ɯ z
15352	Tangut	KNOW (SOMETHING)	nwə	know	OLD	n w ə	435	435	n w ə
48153	Tangut	KNOW (SOMETHING)	sjij		OLD	s j i j	2279	2279	s j i j
